车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D2225/D2228,动车组,重庆北,08:59,抚州,当天19:27,19:29,福州,22:33
D2241/D2244,动车组,成都东,06:44,抚州,当天20:18,20:23,福州,23:08
D2375/D2378,动车组,重庆北,06:00,抚州,当天16:21,16:25,厦门,21:00
D2601/D2604,动车组,福州,07:58,抚州,当天11:01,11:03,长沙南,13:45
D2602/D2603,动车组,长沙南,16:22,抚州,当天19:15,19:17,福州,22:20
D2605/D2608,动车组,厦门北,08:34,抚州,当天12:56,12:58,长沙南,15:50
D2606,动车组,长沙南,14:15,抚州,当天16:56,16:58,厦门北,21:06
D295/D298,动车组,郑州,08:24,抚州,当天15:48,15:50,福州,18:47
D3262/D3263,动车组,汉口,08:10,抚州,当天12:07,12:09,福州,15:06
D3265,动车组,武汉,14:55,抚州,当天18:22,18:24,福州,21:24
D3276/D3277,动车组,汉口,08:30,抚州,当天12:40,12:42,厦门北,16:28
D6501,动车组,南昌,07:47,抚州,当天08:39,08:41,福州,11:47
D6502,动车组,福州,08:29,抚州,当天11:26,11:28,南昌,12:22
D6503,动车组,南昌,09:46,抚州,当天10:38,10:40,福州,13:46
D6504,动车组,福州,13:11,抚州,当天16:02,16:04,南昌,16:58
D6505,动车组,九江,09:17,抚州,当天11:23,11:25,福州,14:23
D6506,动车组,福州,14:07,抚州,当天16:58,17:00,南昌西,17:41
D6507,动车组,南昌,13:53,抚州,当天14:45,14:47,福州,17:27
D6508,动车组,福州,14:40,抚州,当天17:42,17:44,九江,19:39
D6509,动车组,南昌西,14:43,抚州,当天15:22,15:24,福州,18:23
D6510,动车组,福州,17:47,抚州,当天20:50,20:52,南昌,21:46
D6511,动车组,南昌,19:17,抚州,当天20:09,20:11,福州,22:57
D6512,动车组,福州,19:10,抚州,当天21:55,21:56,南昌,22:50
D6522,动车组,厦门,08:35,抚州,当天12:42,12:44,南昌,13:38
D6523,动车组,南昌西,08:53,抚州,当天09:32,09:34,厦门,13:51
D6526,动车组,厦门北,14:22,抚州,当天18:07,18:09,南昌,19:02
D6527,动车组,南昌西,09:50,抚州,当天10:27,10:29,厦门北,14:16
D6528,动车组,厦门,15:47,抚州,当天19:56,19:58,南昌西,20:36
D6530,动车组,厦门北,16:46,抚州,当天20:32,20:34,南昌西,21:12
D6531,动车组,南昌,17:13,抚州,当天18:05,18:07,厦门,22:34
D6532,动车组,厦门,17:50,抚州,当天22:29,22:31,南昌,23:26
D6533,动车组,南昌西,17:57,抚州,当天18:34,18:36,厦门北,22:25
D6548,动车组,南丰,08:08,抚州,当天08:42,08:44,南昌西,09:23
D6561,动车组,南昌,11:26,抚州,当天12:18,12:20,厦门,16:31
D6563,动车组,南昌西,11:20,抚州,当天11:59,12:20,厦门,16:27
D6564,动车组,厦门,16:52,抚州,当天21:28,21:30,南昌西,22:10
D9591,动车组,南昌,17:39,抚州,当天18:28,18:55,南丰,19:31
D9592,动车组,南丰,20:13,抚州,当天20:47,20:49,南昌,21:38
D9593,动车组,九江,17:23,抚州,当天19:05,19:07,福州,22:01
D9594,动车组,福州,12:40,抚州,当天15:34,15:37,九江,17:08
D9867,动车组,南昌西,15:20,抚州,当天15:59,16:11,南丰,16:47
D9868,动车组,南丰,17:19,抚州,当天17:53,17:55,南昌西,18:36
D9923,动车组,南昌西,08:53,抚州,当天09:32,09:34,厦门,13:48
D9924,动车组,厦门,15:50,抚州,当天19:56,19:58,南昌西,20:36
D9925,动车组,南昌,07:51,抚州,当天08:39,08:41,福州,11:47
D9926,动车组,福州,13:14,抚州,当天16:05,16:07,南昌,16:55
D9929,动车组,南昌,12:47,抚州,当天13:36,13:38,漳州,18:05
D9933/D9936,动车组,南昌西,08:35,抚州,当天09:14,09:16,龙岩,14:23
D9934/D9935,动车组,龙岩,15:25,抚州,当天21:09,21:11,南昌西,21:52
D9937,动车组,南昌,19:15,抚州,当天20:04,20:06,福州,22:40
D9969,动车组,南昌,09:03,抚州,当天09:55,09:57,南丰,10:41
D9970,动车组,南丰,12:07,抚州,当天12:48,12:50,南昌,13:43
D9971/D9974,动车组,南丰,21:45,抚州,当天22:13,22:15,南昌,23:14
D9972/D9973,动车组,南昌,19:59,抚州,当天20:51,20:54,南丰,21:30
D9991/D9994,动车组,南昌西,08:59,抚州,当天09:38,09:40,厦门,13:57
D9992/D9993,动车组,厦门,14:12,抚州,当天18:18,18:20,南昌西,19:00
K4315,快速,呼和浩特东,19:59,抚州,第3日10:16,10:47,福州,16:18
Z102/Z103,直达特快,长春,16:15,抚州,第2日15:00,15:04,厦门,20:02
Z125/Z128,直达特快,兰州,15:17,抚州,第2日16:31,16:35,厦门,22:06
Z126/Z127,直达特快,厦门,07:02,抚州,当天11:56,11:59,兰州,11:39
Z71,直达特快,北京,18:56,抚州,第2日09:01,09:05,三明北,10:55
Z72,直达特快,三明北,14:45,抚州,当天16:40,16:45,北京,06:28
