车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
7581,普快,西宁,08:20,格尔木,当天18:08,18:08,格尔木,18:08
7582,普快,格尔木,10:20,格尔木,当天10:20,10:20,西宁,20:10
K1329,快速,兰州,19:55,格尔木,第2日07:00,07:00,格尔木,07:00
K1330,快速,格尔木,07:30,格尔木,当天07:30,07:30,兰州,18:43
K6808,快速,格尔木,22:30,格尔木,当天22:30,22:30,西宁,06:20
K6809,快速,西宁,22:00,格尔木,第2日05:30,05:30,格尔木,05:30
K6810,快速,格尔木,07:30,格尔木,当天07:30,07:30,西宁,15:12
K9803,快速,西宁,22:45,格尔木,第2日06:35,06:35,格尔木,06:35
K9804,快速,格尔木,07:50,格尔木,当天07:50,07:50,西宁,16:20
K9805,快速,西宁,13:15,格尔木,当天21:39,21:39,格尔木,21:39
K9806,快速,格尔木,22:50,格尔木,当天22:50,22:50,西宁,07:07
K9807,快速,西宁,14:20,格尔木,当天21:30,21:30,格尔木,21:30
T21/T24,空调特快,拉萨,11:05,格尔木,第2日00:52,01:17,成都,08:16
T22/T23,空调特快,成都,20:45,格尔木,第2日23:42,00:07,拉萨,13:56
T221/T224,空调特快,拉萨,11:05,格尔木,第2日00:52,01:17,重庆北,08:13
T222/T223,空调特快,重庆北,20:28,格尔木,第2日23:42,00:07,拉萨,13:56
Z163/Z166,直达特快,拉萨,11:15,格尔木,第2日01:23,01:48,上海,11:51
Z164/Z165,直达特快,上海,20:10,格尔木,第3日04:10,04:35,拉萨,19:20
Z21,直达特快,北京西,20:00,格尔木,第2日22:05,22:30,拉萨,12:10
Z22,直达特快,拉萨,16:10,格尔木,第2日06:14,06:39,北京西,08:28
Z221/Z224,直达特快,拉萨,18:20,格尔木,第2日08:05,08:30,重庆北,13:46
Z222/Z223,直达特快,重庆北,15:42,格尔木,第2日19:24,19:49,拉萨,09:55
Z263/Z266,直达特快,拉萨,13:00,格尔木,第2日03:00,03:25,广州,20:00
Z264/Z265,直达特快,广州,11:45,格尔木,第3日02:37,03:02,拉萨,17:05
Z321/Z324,直达特快,拉萨,18:20,格尔木,第2日08:05,08:30,成都,14:26
Z322,直达特快,成都,14:48,格尔木,第2日19:24,19:49,拉萨,09:55
Z323,直达特快,成都,14:48,格尔木,第2日19:24,19:49,拉萨,09:55
Z6801,直达特快,西宁,14:01,格尔木,当天20:48,21:13,拉萨,11:10
Z6802,直达特快,拉萨,08:50,格尔木,当天23:25,23:50,西宁,06:43
Z6811,直达特快,西宁,20:30,格尔木,第2日03:30,03:55,拉萨,18:10
Z6812,直达特快,拉萨,17:10,格尔木,第2日07:10,07:35,西宁,14:22
Z917,直达特快,兰州,11:16,格尔木,当天20:48,21:13,拉萨,11:10
Z918,直达特快,拉萨,08:50,格尔木,当天23:25,23:50,兰州,09:24
Z9811,直达特快,西宁,11:00,格尔木,当天20:00,20:00,格尔木,20:00
Z9813,直达特快,西宁,22:10,格尔木,第2日06:02,06:02,格尔木,06:02
Z9814,直达特快,格尔木,07:30,格尔木,当天07:30,07:30,西宁,15:13
Z9815,直达特快,西宁,22:25,格尔木,第2日05:00,05:25,拉萨,20:20
Z9816,直达特快,拉萨,10:10,格尔木,第2日00:33,00:58,西宁,08:15
Z9817,直达特快,西宁,13:00,格尔木,当天19:45,19:45,格尔木,19:45
Z9818,直达特快,格尔木,21:20,格尔木,当天21:20,21:20,西宁,06:15
Z9879,直达特快,德令哈,17:47,格尔木,当天21:11,21:11,格尔木,21:11
Z9880,直达特快,格尔木,06:12,格尔木,当天06:12,06:12,德令哈,09:40
