车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K9609,快速,宣威,09:05,杨林,当天11:10,11:12,昆明,12:06
K9610,快速,昆明,10:34,杨林,当天11:30,11:32,宣威,13:55
K9616/K9617,快速,宣威,18:02,杨林,当天20:45,20:47,丽江,07:10
