车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K1045/K1048,快速,上海,20:28,项城,第2日09:39,09:48,漯河,12:01
K1046/K1047,快速,漯河,14:40,项城,当天16:17,16:24,上海,05:15
K1505,快速,周口,09:27,项城,当天09:54,09:57,上海,22:35
K1506/K1507,快速,上海,23:47,项城,第2日12:24,12:27,周口,12:55
