车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2149/2152,普快,日照,19:20,平邑,当天21:54,21:56,郑州,05:50
2150/2151,普快,郑州,21:00,平邑,第2日04:39,04:44,日照,07:35
5036/5037,普快,枣庄西,20:57,平邑,第2日00:27,00:30,烟台,07:53
K171/K174,快速,日照,17:50,平邑,当天20:32,20:35,上海,11:31
K172/K173,快速,上海,13:09,平邑,第2日03:15,03:23,日照,06:07
K1901/K1904,快速,北京,23:26,平邑,第2日10:07,10:10,日照,12:42
K4051,快速,北京,22:32,平邑,第2日08:01,08:11,日照,11:20
K4052,快速,日照,12:30,平邑,当天15:45,16:10,北京,04:05
K4115/K4118,快速,日照,11:15,平邑,当天15:42,15:49,西安,07:51
K4116/K4117,快速,西安,14:52,平邑,第2日07:13,07:16,日照,09:58
K4603,快速,北京西,22:41,平邑,第2日08:12,08:15,日照,11:35
K52,快速,日照,17:05,平邑,当天19:38,19:40,北京,05:20
K631/K634,快速,日照,07:22,平邑,当天10:02,10:08,信阳,22:21
K8281,快速,济南,08:05,平邑,当天10:50,10:53,日照,13:11
K8285,快速,济南,09:10,平邑,当天12:10,12:13,日照,14:56
K8286,快速,日照,09:03,平邑,当天11:32,11:36,济南,14:36
K8287,快速,济南,16:28,平邑,当天19:21,19:24,日照,21:55
K8288,快速,日照,05:00,平邑,当天07:24,07:26,济南,10:39
