车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K9379,快速,麻尾,08:39,学庄,当天09:43,09:50,贵阳,13:09
K9380,快速,贵阳,16:50,学庄,当天19:45,19:47,麻尾,21:04
