车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2061,普快,大连,13:44,双辽,当天23:14,23:20,加格达奇,13:56
2083,普快,大连,08:49,双辽,当天17:42,17:47,海拉尔,09:22
2667,普快,沈阳,15:08,双辽,当天18:35,18:41,加格达奇,09:22
4351/4354,普快,通辽,06:10,双辽,当天07:53,08:01,通化,17:59
4352/4353,普快,通化,06:27,双辽,当天14:49,14:55,通辽,16:35
4355/4358,普快,四平,06:12,双辽,当天07:33,07:41,通辽,09:13
4356/4357,普快,通辽,16:30,双辽,当天18:06,18:12,四平,19:45
K1259,快速,大连,22:07,双辽,第2日07:08,07:13,齐齐哈尔,13:54
K1382/K1383,快速,包头,12:02,双辽,第2日09:02,09:08,哈尔滨西,15:22
K4997,快速,沈阳,16:11,双辽,当天19:49,19:55,海拉尔,09:35
K5001,快速,大连,06:30,双辽,当天16:45,16:50,白城,20:13
K5002,快速,白城,15:10,双辽,当天18:37,18:42,大连,04:47
K7459/K7462,快速,大连,07:00,双辽,当天16:29,16:35,通辽,18:20
K7460/K7461,快速,通辽,08:45,双辽,当天10:30,10:38,大连,20:02
K7565,快速,沈阳,19:30,双辽,当天22:49,22:53,阿尔山,07:58
K7566,快速,阿尔山,21:05,双辽,第2日06:11,06:17,沈阳,10:17
T311,空调特快,沈阳北,11:20,双辽,当天14:10,14:14,齐齐哈尔,20:21
