车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5645/5648,普快,贵阳,12:00,迤那,当天20:49,20:54,昭通,21:54
5646/5647,普快,昭通,10:30,迤那,当天11:28,11:33,贵阳,19:59
K9402/K9403,快速,昭通,08:51,迤那,当天09:37,09:43,贵阳,16:28
