车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K141/K144,快速,成都东,14:55,都匀,第2日08:35,08:39,南宁,18:20
K4311/K4344,快速,重庆,00:50,都匀,当天15:59,16:06,湛江,06:30
K4312/K4313,快速,湛江,17:40,都匀,第2日07:04,07:19,重庆,23:38
K4371/K4374,快速,广州东,00:56,都匀,第2日04:06,04:11,贵阳,06:08
K4372/K4373,快速,宜宾,05:05,都匀,当天20:25,20:32,广州东,00:13
K4736/K4737,快速,重庆,10:06,都匀,第2日00:21,00:27,广州东,02:38
K4791/K4794,快速,成都东,05:05,都匀,第2日02:39,02:44,南宁,14:28
K4792/K4793,快速,南宁,21:30,都匀,第2日06:08,06:14,成都东,03:53
K841/K844,快速,广州,13:55,都匀,第2日07:56,08:02,贵阳,09:43
K871/K874,快速,重庆,18:59,都匀,第2日06:22,06:30,湛江,20:29
K9379,快速,麻尾,08:39,都匀,当天10:58,11:04,贵阳,13:09
K9380,快速,贵阳,16:50,都匀,当天18:23,18:35,麻尾,21:04
