车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2685/2688,普快,满洲里,10:39,马三家,第2日08:32,08:33,丹东,13:48
6361,普慢,马三家,09:06,马三家,当天09:06,09:06,沈阳,09:41
6362,普慢,沈阳,07:09,马三家,当天07:50,07:50,马三家,07:50
6363,普慢,马三家,16:18,马三家,当天16:18,16:18,沈阳,16:51
6364,普慢,沈阳,15:26,马三家,当天15:51,15:51,马三家,15:51
6365,普慢,马三家,19:42,马三家,当天19:42,19:42,沈阳,20:17
6366,普慢,沈阳,18:10,马三家,当天18:48,18:48,马三家,18:48
K5047/K5050,快速,阜新南,07:02,马三家,当天09:20,09:22,沈阳北,09:50
K7345,快速,锦州,08:18,马三家,当天11:32,11:34,沈阳,12:06
K7355,快速,阜新南,08:30,马三家,当天10:55,10:59,沈阳,11:28
K7356,快速,沈阳,18:55,马三家,当天19:19,19:21,阜新南,21:40
K7455/K7458,快速,通辽,06:00,马三家,当天09:45,09:47,沈阳,10:15
