车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K9411,快速,巴中,17:03,三汇镇,当天20:14,20:17,重庆北,22:35
K9412/K9413,快速,重庆北,11:02,三汇镇,当天13:20,13:23,巴中,16:23
K9424,快速,广安,07:40,三汇镇,当天08:38,08:44,达州,09:15
K9511,快速,达州,09:43,三汇镇,当天10:28,10:32,广安,11:30
K9512/K9513,快速,广安,12:07,三汇镇,当天13:08,13:15,巴中,16:33
