车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1489,普快,天津,20:30,德惠,第2日13:08,13:11,佳木斯,22:50
1490,普快,佳木斯,18:20,德惠,第2日04:03,04:05,天津,19:22
2051,普快,大连,12:23,德惠,当天22:17,22:20,牡丹江,05:28
2124/2125,普快,丹东,15:35,德惠,第2日01:07,01:09,齐齐哈尔,12:36
2727,普快,大连,10:05,德惠,当天20:07,20:09,绥芬河,06:33
4305,普快,长春,06:40,德惠,当天07:47,07:50,榆树,09:46
4306,普快,榆树,14:03,德惠,当天16:01,16:05,长春,17:46
6337,普慢,长春,17:48,德惠,当天19:12,19:15,陶赖昭,19:44
6338,普慢,德惠,04:38,德惠,当天04:38,04:38,长春,06:00
K1382/K1383,快速,包头,12:02,德惠,第2日13:16,13:27,哈尔滨西,15:22
K1546/K1547,快速,福州,21:50,德惠,第3日19:29,19:31,佳木斯,04:47
K294/K295,快速,济南,19:25,德惠,第2日14:56,14:59,哈尔滨东,17:29
K4021/K4024,快速,北京,02:06,德惠,当天21:05,21:08,哈尔滨,23:23
K4022,快速,哈尔滨,06:35,德惠,当天08:32,08:34,北京,01:06
K4081/K4084,快速,北京,01:43,德惠,当天17:07,17:09,齐齐哈尔,05:50
K4082/K4083,快速,齐齐哈尔,19:30,德惠,第2日08:03,08:05,北京,00:43
K4119,快速,天津,00:14,德惠,当天17:16,17:29,牡丹江,01:14
K4120,快速,牡丹江,22:33,德惠,第2日06:54,06:57,天津,23:19
K4576/K4577,快速,菏泽,14:15,德惠,第2日18:38,18:40,哈尔滨西,23:49
K4709,快速,大连,22:38,德惠,第2日08:34,08:36,牡丹江,15:50
K4711,快速,长春,21:50,德惠,当天22:37,22:40,佳木斯,08:55
K4712,快速,佳木斯,09:58,德惠,当天20:09,20:12,长春,21:07
K4729,快速,北京,22:36,德惠,第2日16:18,16:21,海拉尔,08:00
K4789,快速,天津,20:30,德惠,第2日12:09,12:12,佳木斯,20:28
K489,快速,天津,20:30,德惠,第2日12:06,12:08,佳木斯,20:45
K4929,快速,北京,22:36,德惠,第2日16:19,16:21,齐齐哈尔,23:09
K4930,快速,齐齐哈尔,06:30,德惠,当天13:41,13:43,北京,08:50
K4995,快速,沈阳,16:48,德惠,当天21:39,21:41,黑河,10:04
K5021,快速,长春,14:35,德惠,当天15:23,15:38,白城,20:28
K5023,快速,长春,14:26,德惠,当天15:13,15:16,榆树,17:08
K5024,快速,榆树,17:53,德惠,当天19:46,19:49,长春,21:07
K5033,快速,长春,17:35,德惠,当天18:35,18:38,白城,23:33
K5034,快速,白城,11:10,德惠,当天15:27,15:30,长春,16:25
K702/K703,快速,青岛北,18:32,德惠,第2日18:56,18:59,齐齐哈尔,00:35
K7311,快速,长春,16:37,德惠,当天17:37,17:40,舒兰,20:55
K926/K927,快速,郑州,15:28,德惠,第2日16:04,16:06,哈尔滨东,18:41
T182/T183,空调特快,汉口,15:04,德惠,第2日16:31,16:33,哈尔滨西,18:23
T3017,空调特快,北京,05:10,德惠,当天20:20,20:23,哈尔滨东,23:50
T3018,空调特快,哈尔滨东,10:46,德惠,当天13:09,13:11,北京,03:18
Z366/Z367,直达特快,南京,16:39,德惠,第2日13:42,13:45,哈尔滨,15:45
Z4516/Z4517,直达特快,南京,16:39,德惠,第2日13:42,13:45,哈尔滨,15:42
