车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3027,普快,郑州,14:13,张掖,第2日16:57,17:03,乌鲁木齐南,13:15
3028/3029,普快,乌鲁木齐南,15:25,张掖,第2日15:48,15:54,郑州,20:50
3030/3031,普快,库尔勒,17:05,张掖,第2日15:50,15:59,襄阳,09:56
3118,普快,哈密,13:10,张掖,第2日04:09,04:17,天水,17:13
3129,普快,郑州,05:20,张掖,第2日12:39,12:45,阿克苏,16:36
3130,普快,阿克苏,09:24,张掖,第2日12:28,12:37,郑州,16:15
3155/3158,普快,奎屯,16:51,张掖,第2日14:56,15:04,信阳,03:40
3188/3189,普快,上海,07:46,张掖,第3日04:10,04:16,乌鲁木齐南,00:19
3206/3207,普快,合肥,08:40,张掖,第3日04:10,04:16,库尔勒,05:11
3208,普快,库尔勒,16:37,张掖,第2日17:07,17:17,合肥,14:03
3247,普快,郑州,16:00,张掖,第2日19:39,19:45,乌鲁木齐南,13:27
3248,普快,哈密,20:33,张掖,第2日06:54,06:55,郑州,09:00
3307,普快,济南,05:40,张掖,第3日04:10,04:16,库尔勒,05:11
3308,普快,库尔勒,16:37,张掖,第2日17:07,17:17,济南,14:18
3355/3358,普快,阿克苏,15:55,张掖,第3日00:19,00:25,成都,09:13
3356,普快,成都,14:45,张掖,第2日19:56,20:04,阿克苏,00:42
3398,普快,奎屯,20:11,张掖,第3日03:41,03:47,成都,22:00
3669,普快,天水,23:30,张掖,第2日11:40,11:46,乌鲁木齐南,04:51
3902/3903,普快,汉口,23:59,张掖,第3日11:09,11:15,乌鲁木齐南,04:29
3927,普快,商丘,07:33,张掖,第2日12:48,12:54,乌鲁木齐南,06:18
3928,普快,乌鲁木齐南,08:12,张掖,第2日06:24,06:30,郑州,12:10
7507,普慢,武威南,10:20,张掖,当天17:08,17:11,嘉峪关,22:35
K1351/K1354,快速,连云港东,16:03,张掖,第2日21:56,22:02,乌鲁木齐,15:13
K1537/K1540,快速,南京,14:28,张掖,第2日21:56,22:02,乌鲁木齐,15:13
K175,快速,商丘,17:20,张掖,第2日19:25,19:31,乌鲁木齐,12:34
K2629,快速,西安,23:25,张掖,第2日14:43,14:49,乌鲁木齐,08:50
K2630,快速,乌鲁木齐,20:53,张掖,第2日14:23,14:29,西安,06:54
K4041,快速,北京,09:00,张掖,第2日14:59,15:05,敦煌,21:20
K4127,快速,天水,23:20,张掖,第2日11:44,11:50,乌鲁木齐南,04:50
K4289,快速,兰州,19:55,张掖,第2日02:46,02:54,乌鲁木齐南,19:50
K4290,快速,乌鲁木齐南,20:53,张掖,第2日15:14,15:20,兰州,22:21
K4331/K4334,快速,乌鲁木齐南,21:57,张掖,第2日17:14,17:20,重庆北,00:10
K4332/K4333,快速,重庆北,16:45,张掖,第2日20:14,20:20,乌鲁木齐南,19:17
K4346/K4347,快速,乌鲁木齐南,12:18,张掖,第2日08:28,08:35,成都,18:55
K4349/K4352,快速,奎屯,10:29,张掖,第2日12:06,12:14,成都,19:25
K4350/K4351,快速,成都,03:55,张掖,第2日10:49,10:55,奎屯,09:23
K4530,快速,乌鲁木齐,20:53,张掖,第2日14:23,14:29,西安,06:51
K4611/K4614,快速,张掖,10:30,张掖,当天10:30,10:30,敦煌,19:36
K4613,快速,敦煌,23:05,张掖,第2日08:15,08:15,张掖,08:15
K4665/K4668,快速,乌鲁木齐南,14:43,张掖,第2日07:50,07:56,上海,01:31
K4666/K4667,快速,上海,14:43,张掖,第3日08:41,08:47,乌鲁木齐南,04:51
K4965/K4968,快速,嘉峪关,03:59,张掖,当天07:50,07:56,上海,01:31
K4966/K4967,快速,上海,14:43,张掖,第3日08:41,08:47,嘉峪关,11:20
K9661,快速,兰州,21:30,张掖,第2日04:47,04:53,嘉峪关,08:10
K9662,快速,嘉峪关,20:55,张掖,当天23:53,23:59,兰州,06:48
K9667/K9670,快速,兰州,17:00,张掖,当天23:59,00:06,敦煌,07:13
K9668/K9669,快速,敦煌,18:46,张掖,第2日02:10,02:16,兰州,09:15
T191/T194,空调特快,乌鲁木齐,17:34,张掖,第2日08:56,09:02,汉口,11:25
T192/T193,空调特快,汉口,16:56,张掖,第2日18:15,18:22,乌鲁木齐,08:39
T295,空调特快,兰州,17:47,张掖,当天23:15,23:21,乌鲁木齐,13:33
T296,空调特快,乌鲁木齐,14:34,张掖,第2日04:40,04:46,兰州,10:22
T4601,空调特快,张掖,11:10,张掖,当天11:10,11:10,敦煌,18:15
T6601,空调特快,兰州,21:55,张掖,第2日03:45,03:48,嘉峪关,06:20
T6602,空调特快,嘉峪关,22:30,张掖,第2日00:56,01:02,兰州,07:11
T6605,空调特快,武威,16:04,张掖,当天18:42,18:48,嘉峪关,21:30
T6606,空调特快,嘉峪关,07:01,张掖,当天09:34,09:38,武威,12:09
Y667/Y670,旅游列车,兰州,17:54,张掖,当天23:24,23:33,敦煌,06:30
Y668/Y669,旅游列车,敦煌,20:07,张掖,第2日01:59,02:08,兰州,07:22
Y671/Y674,旅游列车,天水,14:42,张掖,第2日01:12,01:22,敦煌,08:56
Y672/Y673,旅游列车,敦煌,18:25,张掖,第2日01:35,01:41,天水,13:32
Y675/Y678,旅游列车,银川,14:00,张掖,当天23:34,23:40,敦煌,08:21
Y676/Y677,旅游列车,敦煌,22:53,张掖,第2日07:01,07:11,银川,16:40
Z6205,直达特快,兰州,07:47,张掖,当天13:11,13:15,嘉峪关,15:20
Z6206,直达特快,嘉峪关,15:55,张掖,当天17:55,17:59,兰州,23:42
Z6207,直达特快,兰州,10:20,张掖,当天16:19,16:19,张掖,16:19
Z6208,直达特快,张掖,16:55,张掖,当天16:55,16:55,兰州,22:56
