车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2149/2152,普快,日照,19:20,东明县,第2日02:24,02:29,郑州,05:50
2150/2151,普快,郑州,21:00,东明县,第2日00:33,00:40,日照,07:35
6903,普慢,算王庄,10:35,东明县,当天10:51,10:56,新乡,13:19
6904,普慢,新乡,07:00,东明县,当天09:25,09:29,算王庄,09:45
K1677,快速,济南,09:46,东明县,当天14:50,14:53,张家界,09:22
K1678,快速,张家界,20:33,东明县,第2日14:29,14:33,济南,19:34
K4115/K4118,快速,日照,11:15,东明县,当天19:47,19:51,西安,07:51
K4116/K4117,快速,西安,14:52,东明县,第2日02:36,02:41,日照,09:58
K631/K634,快速,日照,07:22,东明县,当天15:06,15:09,信阳,22:21
K632/K633,快速,信阳,07:20,东明县,当天15:04,15:08,日照,21:35
