车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
4423/4426,普快,邯郸,09:40,藁城,当天13:33,13:35,秦皇岛,23:18
4424/4425,普快,秦皇岛,06:27,藁城,当天18:06,18:20,邯郸,21:20
4461/4464,普快,阳泉,11:16,藁城,当天14:18,14:21,临西,17:23
4462/4463,普快,临西,09:55,藁城,当天12:52,12:54,阳泉,16:25
K1285/K1288,快速,银川,18:28,藁城,第2日06:51,06:53,青岛,16:33
K1291/K1294,快速,烟台,17:38,藁城,第2日06:18,06:20,太原,09:50
K371/K374,快速,太原,16:13,藁城,当天20:42,20:44,上海,15:10
K729/K732,快速,广州东,14:50,藁城,第2日19:33,19:35,大同,05:27
K7766/K7767,快速,石家庄北,07:25,藁城,当天07:54,07:56,承德,19:13
K7777/K7780,快速,临西,09:55,藁城,当天12:49,12:54,阳泉,16:25
K7778/K7779,快速,阳泉,11:16,藁城,当天14:18,14:21,临西,17:23
