车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2083,普快,大连,08:49,免渡河,第2日07:00,07:02,海拉尔,09:22
2685/2688,普快,满洲里,10:39,免渡河,当天14:49,14:51,丹东,13:48
2686/2687,普快,丹东,16:20,免渡河,第2日15:13,15:16,满洲里,19:46
6237/6240,普慢,塔尔气,14:05,免渡河,当天19:56,19:59,海拉尔,21:48
6238/6239,普慢,海拉尔,05:25,免渡河,当天07:21,07:24,塔尔气,13:34
K274/K275,快速,呼和浩特,21:51,免渡河,第3日09:54,09:56,满洲里,14:00
K4729,快速,北京,22:36,免渡河,第3日06:08,06:11,海拉尔,08:00
K4997,快速,沈阳,16:11,免渡河,第2日07:41,07:45,海拉尔,09:35
K5196,快速,海拉尔,07:10,免渡河,当天08:57,08:59,齐齐哈尔,15:36
K7140,快速,海拉尔,12:40,免渡河,当天14:23,14:26,齐齐哈尔,20:57
K7182,快速,海拉尔,20:56,免渡河,当天22:45,22:48,哈尔滨西,07:29
