车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5001/5004,普快,济南东,07:35,章丘,当天08:03,08:06,陵城,13:45
5002/5003,普快,陵城,14:25,章丘,当天20:09,20:12,济南,20:46
D4960,动车组,青岛北,05:42,章丘,当天07:49,07:50,北京南,10:51
D6004,动车组,青岛,08:54,章丘,当天11:29,11:30,济南,11:56
D6011,动车组,济南,19:05,章丘,当天19:29,19:30,青岛,21:57
D6015,动车组,济南,19:05,章丘,当天19:29,19:30,青岛,21:51
D6021,动车组,济南东,19:16,章丘,当天19:37,19:47,青岛北,21:48
D6053,动车组,济南,13:28,章丘,当天13:52,13:53,烟台,17:24
D6054,动车组,烟台,11:35,章丘,当天15:08,15:09,济南西,15:54
D6061,动车组,济南东,10:33,章丘,当天10:54,10:58,烟台,14:10
D6074,动车组,荣成,09:45,章丘,当天13:53,13:54,济南,14:20
D6085/D6088,动车组,荣成,15:30,章丘,当天19:43,19:45,枣庄,21:56
D6086/D6087,动车组,枣庄,07:05,章丘,当天08:47,08:48,荣成,12:55
D9432,动车组,青岛北,12:00,章丘,当天14:12,14:28,济南东,14:51
D9451,动车组,济南东,16:15,章丘,当天16:36,16:38,青岛北,18:58
D9452,动车组,青岛北,12:53,章丘,当天14:54,14:56,济南东,15:19
D9453,动车组,济南,15:05,章丘,当天15:29,15:32,青岛,17:50
D9458,动车组,荣成,17:15,章丘,当天21:23,21:25,济南西,22:11
G171,高速动车,天津西,10:51,章丘,当天13:02,13:03,青岛,15:29
G178,高速动车,青岛,07:00,章丘,当天09:19,09:21,北京南,11:51
G185,高速动车,北京南,12:20,章丘,当天14:56,14:58,青岛,17:20
G226/G227,高速动车,上海虹桥,14:05,章丘,当天18:49,18:51,青岛,21:12
G276/G277,高速动车,广州南,06:47,章丘,当天17:19,17:20,青岛,19:39
G4109/G4112,高速动车,荣成,12:10,章丘,当天16:20,16:24,武汉,22:41
G4170,高速动车,青岛北,05:55,章丘,当天07:59,08:00,北京南,10:37
G4219,高速动车,北京南,06:33,章丘,当天10:25,10:27,烟台,13:50
G4221,高速动车,北京南,11:20,章丘,当天14:01,14:04,荣成,18:22
G474,高速动车,烟台,14:20,章丘,当天17:41,17:43,北京南,20:08
K8262,快速,威海,22:16,章丘,第2日06:47,06:51,济南,07:25
