车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D7703,动车组,大连北,09:11,北井子,当天10:45,10:47,丹东,11:10
D7710,动车组,丹东,17:20,北井子,当天17:49,17:51,大连北,19:38
D7713,动车组,大连北,14:07,北井子,当天15:47,15:49,丹东,16:13
D7717,动车组,大连北,15:52,北井子,当天17:32,17:34,丹东,18:10
D7718,动车组,丹东,17:42,北井子,当天18:10,18:12,大连北,20:05
D7731/D7734,动车组,沈阳,09:06,北井子,当天11:23,11:25,大连北,13:12
D7735/D7738,动车组,沈阳,06:00,北井子,当天08:17,08:19,大连北,10:12
D7740/D7741,动车组,大连,06:23,北井子,当天08:54,08:56,沈阳,11:14
D7743/D7746,动车组,沈阳,10:45,北井子,当天12:57,12:59,大连北,14:58
D7744/D7745,动车组,大连北,15:19,北井子,当天16:59,17:01,沈阳,19:21
D7748/D7749,动车组,大连北,16:27,北井子,当天18:31,18:33,沈阳,20:58
D7751/D7754,动车组,沈阳,13:21,北井子,当天15:25,15:27,大连北,17:20
D7756/D7757,动车组,大连北,11:44,北井子,当天13:48,13:50,沈阳,16:36
