车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D3211,动车组,宁波,07:31,乐清,当天09:11,09:13,厦门北,13:03
D380,动车组,厦门北,15:35,乐清,当天19:26,19:28,杭州东,22:12
D4082,动车组,深圳北,10:45,乐清,当天19:26,19:28,上海虹桥,23:44
D5581,动车组,上海虹桥,16:17,乐清,当天20:07,20:09,苍南,21:03
D5582,动车组,苍南,10:54,乐清,当天11:48,11:50,上海虹桥,15:44
D9555,动车组,上海虹桥,11:24,乐清,当天15:11,15:13,温州南,15:30
G7506,高速动车,温州南,07:31,乐清,当天07:46,07:48,上海虹桥,11:36
G7511,高速动车,上海虹桥,11:53,乐清,当天15:32,15:34,温州南,15:57
G7551,高速动车,杭州东,13:57,乐清,当天16:42,16:44,温州南,17:02
G7568,高速动车,温州南,08:00,乐清,当天08:15,08:17,杭州东,10:36
G7682/G7683,高速动车,温州南,15:22,乐清,当天15:37,15:39,合肥南,20:47
