车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1151/1154,普快,杭州,12:38,淮南,当天20:11,20:15,西安,10:42
2275/2278,普快,郑州,23:52,淮南,第2日06:31,06:36,杭州,14:06
K1012/K1013,快速,上海,11:41,淮南,当天20:24,20:28,石家庄北,07:05
K1050/K1051,快速,温州,23:00,淮南,第2日16:30,16:33,青岛北,06:10
K1071,快速,北京西,12:12,淮南,第2日01:01,01:05,安庆,06:18
K1072,快速,安庆,17:42,淮南,当天22:26,22:31,北京西,10:59
K1109,快速,北京西,13:35,淮南,第2日01:27,01:31,黄山,09:46
K1237/K1240,快速,郑州,12:33,淮南,当天19:00,19:03,温州,11:57
K1238/K1239,快速,温州,15:10,淮南,第2日05:39,05:43,郑州,12:53
K1264,快速,杭州,11:53,淮南,当天19:12,19:17,石家庄,06:58
K1377/K1380,快速,绍兴,21:03,淮南,第2日06:45,06:50,洛阳,19:39
K1378/K1379,快速,洛阳,21:35,淮南,第2日10:53,10:56,绍兴,20:03
K1395/K1398,快速,太原,21:14,淮南,第2日11:52,11:56,温州,05:30
K1505,快速,周口,09:27,淮南,当天13:48,13:52,上海,22:35
K1506/K1507,快速,上海,23:47,淮南,第2日07:17,07:32,周口,12:55
K2275/K2278,快速,郑州,23:53,淮南,第2日06:29,06:33,杭州,14:06
K2905/K2908,快速,西安,20:59,淮南,第2日11:29,11:33,温州,05:00
K2906/K2907,快速,温州,07:00,淮南,当天22:20,22:24,西安,13:39
K4071/K4074,快速,宁波,21:56,淮南,第2日11:09,11:15,新乡,20:20
K4072/K4073,快速,安阳,22:34,淮南,第2日08:55,08:59,宁波,20:49
K4159,快速,北京西,23:56,淮南,第2日13:19,13:24,安庆,20:34
K4164,快速,郑州,22:40,淮南,第2日06:49,06:54,杭州,16:33
K4300,快速,安庆,20:05,淮南,第2日01:36,01:42,北京,16:45
K4361/K4364,快速,郑州,11:30,淮南,当天19:39,19:44,杭州,05:22
K4362/K4363,快速,杭州,06:24,淮南,当天15:48,15:51,郑州,00:35
K4697,快速,阜阳,09:30,淮南,当天11:06,11:12,东莞东,12:50
K4698,快速,东莞东,13:45,淮南,第2日10:55,11:01,阜阳,12:40
K5549,快速,阜阳,16:55,淮南,当天18:19,18:24,合肥,19:39
K5550,快速,合肥,13:10,淮南,当天14:30,14:35,阜阳,16:05
K5551,快速,阜阳,07:05,淮南,当天08:41,08:47,上海,16:36
K5552/K5553,快速,上海,01:25,淮南,当天08:55,09:01,阜阳,10:38
K5561,快速,阜阳,11:08,淮南,当天12:44,12:57,上海,21:04
K5562/K5563,快速,上海,22:41,淮南,第2日08:15,08:28,阜阳,10:05
K5565,快速,阜阳,09:40,淮南,当天12:04,12:10,上海,20:52
K5566/K5567,快速,上海,21:59,淮南,第2日08:54,09:00,阜阳,12:28
K5575,快速,阜阳,11:18,淮南,当天12:54,13:00,苏州,19:40
K5585,快速,淮南,13:08,淮南,当天13:08,13:08,上海,21:43
K5586/K5587,快速,上海,04:30,淮南,当天12:19,12:19,淮南,12:19
K5605,快速,阜阳,06:30,淮南,当天07:54,07:59,宁波,18:22
K5606,快速,宁波,14:55,淮南,第2日03:04,03:09,阜阳,05:30
K5607/K5610,快速,阜阳,21:50,淮南,当天23:14,23:19,宁波,10:36
K5608/K5609,快速,阜阳,16:28,淮南,当天18:04,18:08,宁波,04:55
K5611,快速,阜阳,08:14,淮南,当天09:50,09:55,杭州,19:00
K5612/K5613,快速,阜阳,11:45,淮南,当天14:00,14:06,杭州,22:57
K5615,快速,阜阳,21:12,淮南,当天22:48,22:54,宁波,12:15
K5616/K5617,快速,上海,23:28,淮南,第2日08:35,08:50,阜阳,10:45
K5619,快速,阜阳,09:49,淮南,当天12:15,12:22,杭州,22:09
K5620,快速,杭州,20:42,淮南,第2日06:06,06:11,阜阳,09:09
K5621/K5624,快速,阜阳,22:00,淮南,当天23:36,23:41,温州,15:56
K5622,快速,温州,16:58,淮南,第2日07:43,07:49,阜阳,09:46
K5627,快速,淮北,16:45,淮南,当天20:34,20:40,合肥,22:23
K5628,快速,合肥,10:30,淮南,当天11:40,11:46,淮北,15:55
K5629,快速,阜阳,20:00,淮南,当天21:36,21:40,义乌,07:54
K5632,快速,芜湖,09:35,淮南,当天13:21,13:26,阜阳,15:02
K5633,快速,阜阳,15:50,淮南,当天17:26,17:31,芜湖,21:05
K5639,快速,阜阳,16:40,淮南,当天18:16,18:20,金华,06:55
K5640,快速,金华,07:50,淮南,当天19:22,19:26,阜阳,21:00
K5642,快速,金华,19:15,淮南,第2日10:25,10:30,阜阳,13:10
K5661/K5664,快速,合肥,19:20,淮南,当天20:35,20:39,阜阳,22:15
K5662/K5663,快速,合肥,12:12,淮南,当天13:26,13:30,阜阳,15:04
K5665,快速,亳州,13:50,淮南,当天17:19,17:23,合肥,18:38
K5666,快速,合肥,09:15,淮南,当天10:30,10:36,亳州,14:01
K5668,快速,合肥,16:48,淮南,当天17:58,18:04,淮北,22:21
K5669,快速,阜阳,11:00,淮南,当天12:34,12:37,芜湖,16:20
K5670,快速,芜湖,17:05,淮南,当天21:17,21:21,阜阳,23:00
K5671,快速,阜阳,13:40,淮南,当天15:16,15:22,合肥,17:02
K5672,快速,合肥,09:23,淮南,当天11:08,11:14,阜阳,12:48
K5829,快速,阜阳,22:20,淮南,当天23:56,00:01,安庆,05:54
K5835,快速,阜阳,10:50,淮南,当天12:32,12:37,杭州,22:13
K5836,快速,杭州,20:35,淮南,第2日06:03,06:13,阜阳,09:35
K59/K62,快速,南通,17:05,淮南,当天23:20,23:25,西安,13:53
K8365,快速,阜阳,13:05,淮南,当天14:38,14:42,上海,22:49
K8366/K8367,快速,上海,23:41,淮南,第2日06:53,06:57,亳州,09:57
K8385/K8388,快速,亳州,09:59,淮南,当天13:35,13:40,上海,22:22
K8386/K8387,快速,上海,23:13,淮南,第2日07:05,07:22,阜阳,09:10
K8401/K8404,快速,亳州,10:43,淮南,当天14:08,14:12,温州,10:30
K8402/K8403,快速,温州,11:20,淮南,第2日05:15,05:17,阜阳,06:47
K8411/K8414,快速,连云港东,06:30,淮南,当天14:19,14:23,芜湖,18:05
K8412/K8413,快速,芜湖,07:15,淮南,当天10:43,10:47,连云港东,19:55
K8415,快速,亳州,08:34,淮南,当天11:40,11:44,合肥,13:07
K8416,快速,合肥,14:27,淮南,当天15:39,15:43,亳州,18:33
K8421,快速,淮北,14:48,淮南,当天18:31,18:35,芜湖,22:10
K8422,快速,合肥,08:07,淮南,当天09:30,09:34,淮北,13:58
K8425,快速,阜阳,09:50,淮南,当天11:17,11:21,合肥,12:35
K8426,快速,合肥,13:45,淮南,当天15:05,15:09,阜阳,16:48
K8437,快速,阜阳,22:45,淮南,第2日00:10,00:14,杭州,07:33
K8438,快速,杭州,07:27,淮南,当天15:32,15:37,阜阳,17:07
K8439,快速,淮南,16:10,淮南,当天16:10,16:10,合肥,17:19
K8440,快速,合肥,18:50,淮南,当天20:04,20:08,阜阳,21:41
K8499,快速,阜阳,17:52,淮南,当天19:16,19:20,宁波,05:45
K8500,快速,宁波,19:30,淮南,第2日06:00,06:03,亳州,09:14
K8553,快速,阜阳,08:32,淮南,当天10:20,10:24,芜湖,14:13
K8554,快速,芜湖,15:40,淮南,当天19:04,19:08,阜阳,21:00
K8563,快速,亳州,19:13,淮南,当天21:57,22:00,宁波,07:28
K8564,快速,宁波,18:52,淮南,第2日04:30,04:34,亳州,07:52
K892/K893,快速,杭州,19:16,淮南,第2日03:17,03:20,大同,21:02
T7691,空调特快,淮南,13:32,淮南,当天13:32,13:32,芜湖,16:55
T7692,空调特快,芜湖,09:35,淮南,当天12:52,12:52,淮南,12:52
