车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1455/1458,普快,通辽,17:25,奈曼,当天19:32,19:35,呼和浩特,18:29
1801,普快,昌平北,14:10,奈曼,第2日02:01,02:03,齐齐哈尔,13:34
1802,普快,齐齐哈尔,13:21,奈曼,第2日00:11,00:13,昌平北,11:40
1881,普快,北京北,13:47,奈曼,第2日01:53,01:56,伊春,21:22
1882/1883,普快,伊春,06:10,奈曼,第2日00:14,00:17,北京北,12:28
4329,普快,赤峰,14:30,奈曼,当天18:13,18:27,通辽,22:23
K1015,快速,昌平北,18:59,奈曼,第2日05:47,05:50,通辽,07:43
K1016,快速,通辽,21:03,奈曼,当天23:07,23:10,昌平北,10:57
K274/K275,快速,呼和浩特,21:51,奈曼,第2日20:01,20:06,满洲里,14:00
K978/K979,快速,石家庄,17:19,奈曼,第2日10:36,10:39,通辽,12:30
