车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2035/2038,普快,图们,19:56,敦化,当天23:11,23:19,香坊,08:30
2036/2037,普快,香坊,19:55,敦化,第2日04:02,04:10,图们,07:40
2167,普快,长春,18:41,敦化,第2日00:28,00:37,牡丹江,09:53
4343,普快,吉林,06:35,敦化,当天10:41,10:49,图们,14:35
4344,普快,图们,06:55,敦化,当天11:19,11:32,吉林,15:38
C1001,城际高速,长春,05:47,敦化,当天07:23,07:25,延吉西,08:04
C1003,城际高速,长春,06:30,敦化,当天08:12,08:14,珲春,09:40
C1005,城际高速,长春,06:52,敦化,当天08:28,08:30,延吉西,09:09
C1006,城际高速,延吉西,10:01,敦化,当天10:39,10:41,长春,12:24
C1008,城际高速,珲春,10:00,敦化,当天11:20,11:22,长春,13:05
C1009,城际高速,长春西,07:51,敦化,当天09:56,09:58,珲春,11:19
C1012,城际高速,珲春,11:41,敦化,当天12:55,12:57,长春,14:40
C1014,城际高速,珲春,13:50,敦化,当天15:10,15:12,长春,16:55
C1015,城际高速,长春,10:20,敦化,当天12:02,12:04,珲春,13:19
C1018,城际高速,延吉西,16:14,敦化,当天16:58,17:00,长春,18:46
C1019,城际高速,长春,13:31,敦化,当天15:07,15:09,延吉西,15:54
C1020,城际高速,延吉西,17:29,敦化,当天18:07,18:09,长春,19:47
C1021,城际高速,长春,14:32,敦化,当天16:14,16:16,延吉西,16:55
C1023,城际高速,长春,15:10,敦化,当天16:57,16:59,珲春,18:20
C1024,城际高速,延吉西,18:34,敦化,当天19:18,19:20,长春,20:57
C1025,城际高速,长春,17:15,敦化,当天18:51,18:53,珲春,20:08
C1026,城际高速,珲春,18:40,敦化,当天20:00,20:02,长春,21:45
C1027,城际高速,长春,19:08,敦化,当天20:51,20:53,延吉西,21:32
C1028,城际高速,延吉西,20:20,敦化,当天20:58,21:00,长春,22:37
C1029,城际高速,长春,21:01,敦化,当天22:37,22:37,敦化,22:37
C1030,城际高速,敦化,06:33,敦化,当天06:33,06:33,长春,08:16
C1041,城际高速,长春,18:52,敦化,当天20:28,20:30,延吉西,21:09
C1042,城际高速,珲春,08:22,敦化,当天09:42,09:44,长春,11:27
C1043,城际高速,长春,12:26,敦化,当天14:09,14:11,珲春,15:38
C1044,城际高速,珲春,16:24,敦化,当天17:50,17:52,长春,19:38
C1045,城际高速,长春,13:10,敦化,当天14:53,14:55,延吉西,15:34
C1046,城际高速,延吉西,16:02,敦化,当天16:46,16:48,长春,18:38
C1047,城际高速,长春,08:05,敦化,当天09:41,09:43,延吉西,10:22
C1048,城际高速,延吉西,20:37,敦化,当天21:15,21:17,长春,22:54
C1049,城际高速,长春,06:07,敦化,当天07:48,07:50,延吉西,08:29
C1050,城际高速,延吉西,08:49,敦化,当天09:28,09:30,长春,11:16
C1051,城际高速,长春,05:30,敦化,当天07:06,07:08,延吉西,07:53
C1052,城际高速,延吉西,08:12,敦化,当天08:50,08:52,吉林,09:53
C1302,城际高速,延吉西,10:57,敦化,当天11:41,11:43,长春,13:27
C1303,城际高速,长春,13:53,敦化,当天15:37,15:39,延吉西,16:18
