车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1455/1458,普快,通辽,17:25,通辽,当天17:25,17:25,呼和浩特,18:29
1801,普快,昌平北,14:10,通辽,第2日03:59,04:14,齐齐哈尔,13:34
1802,普快,齐齐哈尔,13:21,通辽,当天22:03,22:15,昌平北,11:40
1881,普快,北京北,13:47,通辽,第2日03:59,04:14,伊春,21:22
1882/1883,普快,伊春,06:10,通辽,当天22:03,22:18,北京北,12:28
2261,普快,天津,14:23,通辽,第2日01:41,01:57,乌兰浩特,07:08
2262,普快,乌兰浩特,17:06,通辽,当天22:25,22:44,天津,13:10
2589/2592,普快,北京,12:44,通辽,第2日00:49,01:02,松原,05:05
2685/2688,普快,满洲里,10:39,通辽,第2日04:40,04:55,丹东,13:48
2686/2687,普快,丹东,16:20,通辽,第2日00:41,00:54,满洲里,19:46
4309,普快,阜新南,23:59,通辽,第2日05:02,05:02,通辽,05:02
4310,普快,通辽,12:16,通辽,当天12:16,12:16,上海,18:15
4329,普快,赤峰,14:30,通辽,当天22:23,22:23,通辽,22:23
4351/4354,普快,通辽,06:10,通辽,当天06:10,06:10,通化,17:59
4352/4353,普快,通化,06:27,通辽,当天16:35,16:35,通辽,16:35
4355/4358,普快,四平,06:12,通辽,当天09:13,09:13,通辽,09:13
4356/4357,普快,通辽,16:30,通辽,当天16:30,16:30,四平,19:45
4367/4370,普快,通辽,07:10,通辽,当天07:10,07:10,库伦,09:40
4368/4369,普快,库伦,19:10,通辽,当天21:38,21:38,通辽,21:38
4371/4374,普快,通辽,16:22,通辽,当天16:22,16:22,库伦,18:45
4372/4373,普快,库伦,10:05,通辽,当天12:41,12:41,通辽,12:41
6035/6038,普慢,通辽,09:30,通辽,当天09:30,09:30,锡林浩特,20:46
6036/6037,普慢,锡林浩特,19:28,通辽,第2日07:20,07:20,通辽,07:20
6039/6042,普慢,通辽,08:59,通辽,当天08:59,08:59,集宁南,08:28
6040/6041,普慢,集宁南,09:28,通辽,第2日09:53,09:53,通辽,09:53
K1015,快速,昌平北,18:59,通辽,第2日07:43,07:43,通辽,07:43
K1016,快速,通辽,21:03,通辽,当天21:03,21:03,昌平北,10:57
K1382/K1383,快速,包头,12:02,通辽,第2日07:03,07:28,哈尔滨西,15:22
K1517/K1520,快速,沈阳北,12:33,通辽,当天17:02,17:17,西宁,08:17
K1518/K1519,快速,西宁,12:20,通辽,第3日02:25,02:43,沈阳北,06:31
K1565/K1568,快速,大连,21:06,通辽,第2日06:05,06:24,包头,00:34
K1566/K1567,快速,包头,12:40,通辽,第2日08:48,09:08,大连,19:49
K2015/K2018,快速,通辽,10:46,通辽,当天10:46,10:46,锡林浩特,22:09
K2016/K2017,快速,锡林浩特,20:31,通辽,第2日07:59,07:59,通辽,07:59
K274/K275,快速,呼和浩特,21:51,通辽,第2日21:56,22:09,满洲里,14:00
K4409,快速,北京,01:30,通辽,当天13:10,13:10,通辽,13:10
K4410,快速,乌兰浩特,07:29,通辽,当天12:28,12:42,北京,00:35
K4688/K4689,快速,青岛北,20:47,通辽,第2日20:55,21:13,齐齐哈尔,04:58
K4690,快速,齐齐哈尔,09:50,通辽,当天17:30,17:45,青岛北,19:55
K48/K49,快速,杭州,13:48,通辽,第3日00:23,00:38,齐齐哈尔,08:10
K497,快速,北京,13:36,通辽,第2日01:26,01:37,加格达奇,15:19
K4987/K4990,快速,山海关,10:30,通辽,当天17:48,18:08,包头,16:28
K4988/K4989,快速,包头,17:22,通辽,第2日15:50,16:05,山海关,23:11
K5039,快速,通辽,06:10,通辽,当天06:10,06:10,太阳升,10:48
K5040,快速,太阳升,13:03,通辽,当天17:50,17:50,通辽,17:50
K5075/K5078,快速,沈阳北,20:25,通辽,第2日00:37,00:54,珠斯花,05:26
K5076/K5077,快速,珠斯花,18:45,通辽,当天23:22,23:40,沈阳北,05:18
K7455/K7458,快速,通辽,06:00,通辽,当天06:00,06:00,沈阳,10:15
K7456/K7457,快速,沈阳,18:26,通辽,当天22:39,22:39,通辽,22:39
K7459/K7462,快速,大连,07:00,通辽,当天18:20,18:20,通辽,18:20
K7460/K7461,快速,通辽,08:45,通辽,当天08:45,08:45,大连,20:02
K7527/K7530,快速,大连,20:49,通辽,第2日05:54,06:10,珠斯花,11:06
K7528,快速,珠斯花,14:03,通辽,当天19:00,19:17,大连,05:33
K7535,快速,通辽,11:55,通辽,当天11:55,11:55,珠斯花,16:14
K7536,快速,珠斯花,17:08,通辽,当天21:27,21:27,通辽,21:27
K7537,快速,通辽,17:38,通辽,当天17:38,17:38,珠斯花,21:57
K7538,快速,珠斯花,07:03,通辽,当天11:22,11:22,通辽,11:22
K895/K898,快速,通辽,12:07,通辽,当天12:07,12:07,包头,08:07
K896/K897,快速,包头,15:10,通辽,第2日10:39,10:39,通辽,10:39
K955/K958,快速,白城,12:52,通辽,当天16:17,16:32,青岛北,16:19
K956/K957,快速,青岛北,18:25,通辽,第2日17:35,17:55,白城,21:32
K978/K979,快速,石家庄,17:19,通辽,第2日12:30,12:30,通辽,12:30
T39,空调特快,北京,13:42,通辽,第2日01:02,01:17,齐齐哈尔,07:14
T40,空调特快,齐齐哈尔,17:45,通辽,第2日00:24,00:43,北京,12:22
