车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3335/3338,普快,成都,03:42,上虞,第2日23:18,23:23,宁波,01:38
3336/3337,普快,宁波,06:43,上虞,当天07:51,07:56,成都,04:15
K1040/K1041,快速,宁波,12:54,上虞,当天14:05,14:08,兰州,21:18
K1076/K1077,快速,重庆北,23:53,上虞,第3日05:15,05:18,宁波,06:52
K209/K212,快速,宁波,15:05,上虞,当天16:25,16:29,广州,15:04
K210/K211,快速,广州,20:35,上虞,第2日15:20,15:23,宁波,16:45
K4071/K4074,快速,宁波,21:56,上虞,当天23:05,23:10,新乡,20:20
K422/K423,快速,宁波,07:39,上虞,当天08:55,08:58,成都,16:14
K425/K428,快速,洛阳,16:38,上虞,第2日13:34,13:37,宁波,15:18
K426/K427,快速,宁波,18:03,上虞,当天19:11,19:14,洛阳,17:24
K4651/K4654,快速,宁波,02:47,上虞,当天03:55,04:01,贵阳,09:18
K4652/K4653,快速,贵阳,18:10,上虞,第2日23:01,23:06,宁波,00:44
K466/K467,快速,宁波,13:31,上虞,当天14:39,14:42,西安,13:16
K5607/K5610,快速,阜阳,21:50,上虞,第2日08:18,08:32,宁波,10:36
K5615,快速,阜阳,21:12,上虞,第2日09:13,09:20,宁波,12:15
K76/K77,快速,宁波,15:43,上虞,当天16:57,17:00,长春,09:39
K845/K848,快速,宁波,11:12,上虞,当天12:20,12:23,贵阳,13:52
K846/K847,快速,贵阳,22:20,上虞,第3日03:46,03:49,宁波,05:11
K8499,快速,阜阳,17:52,上虞,第2日04:15,04:18,宁波,05:45
K8500,快速,宁波,19:30,上虞,当天20:39,20:42,亳州,09:14
T135,空调特快,济南,17:35,上虞,第2日09:31,09:34,宁波,11:12
T136,空调特快,宁波,17:52,上虞,当天18:59,19:02,济南,10:14
T325/T328,空调特快,郑州,18:43,上虞,第2日09:38,09:41,宁波,11:47
T326/T327,空调特快,宁波,14:11,上虞,当天15:20,15:23,郑州,06:54
