车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2011,普快,张家界,17:26,张家界,当天17:26,17:26,南宁,09:21
2012,普快,南宁,16:50,张家界,第2日08:16,08:16,张家界,08:16
3315/3318,普快,苏州,00:26,张家界,当天23:41,23:56,怀化,04:30
3316/3317,普快,怀化,15:50,张家界,当天20:43,20:58,苏州,23:06
7265,普慢,张家界,08:30,张家界,当天08:30,08:30,怀化,14:50
7266,普慢,怀化,07:00,张家界,当天12:01,12:08,澧县,15:58
7267,普慢,澧县,16:28,张家界,当天20:00,20:00,张家界,20:00
K1261,快速,襄阳,21:30,张家界,第2日05:46,05:58,昆明,04:25
K1262,快速,昆明,09:45,张家界,第2日05:40,05:58,襄阳,14:29
K1373/K1376,快速,上海南,16:49,张家界,第2日12:58,13:10,怀化,17:10
K1374/K1375,快速,怀化,15:08,张家界,当天18:46,18:58,上海南,15:13
K1677,快速,济南,09:46,张家界,第2日09:22,09:22,张家界,09:22
K1678,快速,张家界,20:33,张家界,当天20:33,20:33,济南,19:34
K1886/K1887,快速,张家界,16:16,张家界,当天16:16,16:16,太原,18:30
K379,快速,张家界,17:26,张家界,当天17:26,17:26,南宁,08:50
K380,快速,南宁,17:20,张家界,第2日08:16,08:16,张家界,08:16
K4267,快速,北京西,23:00,张家界,第2日22:28,22:41,怀化,01:12
K4705/K4708,快速,吉首,12:30,张家界,当天14:38,14:53,武昌,05:01
K4706/K4707,快速,武昌,18:30,张家界,第2日05:23,05:39,吉首,08:50
K4721/K4724,快速,张家界,00:35,张家界,当天00:35,00:35,南充,20:04
K4722,快速,南充,18:31,张家界,第2日12:06,12:06,张家界,12:06
K473,快速,北京,16:16,张家界,第2日16:47,16:58,昆明,12:14
K474,快速,昆明,19:38,张家界,第2日14:25,14:40,北京,14:55
K6587/K6590,快速,张家界,19:24,张家界,当天19:24,19:24,广州,10:08
K6588/K6589,快速,广州,14:21,张家界,第2日06:33,06:33,张家界,06:33
K6593/K6596,快速,张家界,10:45,张家界,当天10:45,10:45,长沙,16:15
K6594/K6595,快速,长沙,16:55,张家界,当天21:55,21:55,张家界,21:55
K748/K749,快速,南宁,17:20,张家界,第2日08:16,08:28,西宁,15:36
K807/K810,快速,苏州,16:59,张家界,第2日17:24,17:36,怀化,21:19
K808/K809,快速,怀化,12:00,张家界,当天15:41,15:56,苏州,14:54
K9005/K9008,快速,张家界,15:25,张家界,当天15:25,15:25,深圳,12:35
K9031/K9034,快速,长沙,20:36,张家界,第2日07:22,07:22,张家界,07:22
K9032/K9033,快速,张家界,19:00,张家界,当天19:00,19:00,长沙,05:28
K9035/K9038,快速,张家界,16:55,张家界,当天16:55,16:55,广州,06:07
K9036/K9037,快速,广州,20:05,张家界,第2日09:40,09:40,张家界,09:40
K9064/K9065,快速,深圳西,10:30,张家界,第2日03:41,03:56,铜仁,10:00
K9067/K9070,快速,张家界,16:05,张家界,当天16:05,16:05,肇庆,12:29
K9068/K9069,快速,肇庆,18:46,张家界,第2日14:55,14:55,张家界,14:55
K9087/K9090,快速,张家界,19:40,张家界,当天19:40,19:40,广州,10:09
K9088/K9089,快速,广州,14:22,张家界,第2日06:31,06:31,张家界,06:31
K965/K968,快速,张家界,13:40,张家界,当天13:40,13:40,北京,17:28
T8315/T8318,空调特快,张家界,16:56,张家界,当天16:56,16:56,广州,06:07
T8316/T8317,空调特快,广州,20:06,张家界,第2日09:29,09:29,张家界,09:29
T8321/T8324,空调特快,张家界,08:15,张家界,当天08:15,08:15,长沙,12:49
T8322,空调特快,长沙,18:32,张家界,当天22:58,22:58,张家界,22:58
T8325/T8328,空调特快,张家界,14:13,张家界,当天14:13,14:13,长沙,18:55
T8326/T8327,空调特快,长沙,07:16,张家界,当天11:55,11:55,张家界,11:55
