车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K2011/K2014,快速,呼和浩特,16:10,白音华南,第2日05:50,05:53,乌兰浩特,12:45
K2012/K2013,快速,乌兰浩特,15:20,白音华南,当天21:54,21:56,呼和浩特,11:41
