车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K9631/K9634,快速,大理,10:20,祥云,当天11:29,11:31,昆明,17:11
K9642/K9643,快速,昆明,10:25,祥云,当天16:00,16:02,大理,16:56
