车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D4959,动车组,北京南,23:21,青州市,第2日03:26,03:34,青岛北,05:17
D4960,动车组,青岛北,05:42,青州市,当天07:01,07:03,北京南,10:51
D6002,动车组,青岛,05:45,青州市,当天07:21,07:23,济南,08:32
D6005,动车组,济南西,08:28,青州市,当天09:50,09:52,青岛,11:49
D6011,动车组,济南,19:05,青州市,当天20:13,20:15,青岛,21:57
D6012,动车组,青岛,19:47,青州市,当天21:23,21:26,济南西,23:01
D6015,动车组,济南,19:05,青州市,当天20:12,20:14,青岛,21:51
D6019,动车组,济南,06:09,青州市,当天07:12,07:14,青岛北,08:41
D6024,动车组,青岛北,13:27,青州市,当天14:50,14:51,济南东,15:56
D6052,动车组,烟台,08:30,青州市,当天11:27,11:28,济南,12:36
D6053,动车组,济南,13:28,青州市,当天14:35,14:37,烟台,17:24
D6054,动车组,烟台,11:35,青州市,当天14:20,14:22,济南西,15:54
D6065,动车组,济南东,16:00,青州市,当天17:00,17:02,荣成,20:55
D6085/D6088,动车组,荣成,15:30,青州市,当天18:55,18:57,枣庄,21:56
D6086/D6087,动车组,枣庄,07:05,青州市,当天09:31,09:32,荣成,12:55
D9432,动车组,青岛北,12:00,青州市,当天13:25,13:27,济南东,14:51
D9436/D9437,动车组,滕州东,07:08,青州市,当天09:16,09:18,青岛北,10:45
G1266/G1267,高速动车,长春,10:22,青州市,当天19:02,19:03,青岛北,20:21
G171,高速动车,天津西,10:51,青州市,当天13:46,13:49,青岛,15:29
G173,高速动车,天津西,13:51,青州市,当天16:51,16:52,青岛,18:27
G176,高速动车,潍坊,07:30,青州市,当天07:51,07:52,北京南,11:14
G180,高速动车,青岛,07:10,青州市,当天08:47,08:49,北京南,12:01
G181,高速动车,北京南,10:45,青州市,当天14:03,14:04,青岛,15:40
G182/G472,高速动车,烟台,06:50,青州市,当天09:27,09:28,北京南,12:38
G1839/G1842,高速动车,青岛北,16:58,青州市,当天18:20,18:21,郑州东,23:18
G186,高速动车,青岛,10:21,青州市,当天11:58,12:00,北京南,15:14
G193,高速动车,北京南,14:46,青州市,当天18:08,18:09,青岛,19:45
G194,高速动车,青岛,14:30,青州市,当天16:01,16:02,北京南,19:19
G197,高速动车,北京南,16:42,青州市,当天19:52,19:54,青岛,21:30
G198,高速动车,青岛,17:11,青州市,当天18:48,18:49,北京南,21:56
G199,高速动车,北京南,17:25,青州市,当天20:38,20:39,青岛,22:20
G221/G224,高速动车,青岛,06:46,青州市,当天08:23,08:25,上海虹桥,13:44
G222/G223,高速动车,上海虹桥,07:05,青州市,当天11:58,11:59,青岛,13:34
G229/G232,高速动车,青岛,09:15,青州市,当天10:52,10:54,上海虹桥,16:12
G234/G235,高速动车,上海虹桥,16:33,青州市,当天21:29,21:30,青岛,23:12
G4169,高速动车,北京南,17:55,青州市,当天21:00,21:02,青岛北,22:22
G4170,高速动车,青岛北,05:55,青州市,当天07:13,07:14,北京南,10:37
G4221,高速动车,北京南,11:20,青州市,当天14:49,14:53,荣成,18:22
G4255/G4258,高速动车,丹东,09:41,青州市,当天20:21,20:30,烟台,23:00
G4256/G4257,高速动车,烟台,06:42,青州市,当天09:17,09:19,丹东,19:49
G452/G453,高速动车,徐州东,06:40,青州市,当天09:16,09:18,青岛北,10:44
G471,高速动车,北京南,07:10,青州市,当天10:20,10:22,烟台,13:05
K1025/K1028,快速,兰州,23:56,青州市,第3日05:10,05:13,青岛,07:48
K1053/K1056,快速,延吉,07:31,青州市,第2日12:16,12:39,青岛北,14:59
K1054/K1055,快速,青岛北,18:39,青州市,当天21:35,21:38,延吉,04:45
K1291/K1294,快速,烟台,17:38,青州市,当天22:35,22:38,太原,09:50
K1292/K1293,快速,太原,17:25,青州市,第2日04:57,05:00,烟台,10:08
K286,快速,烟台,22:35,青州市,第2日04:43,04:46,北京,13:26
K412,快速,威海,20:52,青州市,第2日04:09,04:15,北京,12:53
K702/K703,快速,青岛北,18:32,青州市,当天21:10,21:12,齐齐哈尔,00:35
K761/K764,快速,烟台,22:56,青州市,第2日04:27,04:30,徐州,10:35
K875/K878,快速,烟台,18:09,青州市,当天22:46,22:49,昆明,20:33
K881/K884,快速,太原,21:38,青州市,第2日06:36,06:39,青岛北,09:17
K882/K883,快速,青岛北,19:25,青州市,当天21:48,21:52,太原,06:18
T396/T397,空调特快,青岛,16:56,青州市,当天19:27,19:29,深圳,20:52
Z168/Z169,直达特快,广州东,22:52,青州市,第3日03:13,03:16,青岛,05:22
