车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3009,普快,北京西,01:43,宜昌东,第2日01:07,01:07,宜昌东,01:07
3010,普快,利川,22:20,宜昌东,第2日01:58,02:23,北京西,00:36
3114,普快,宜昌东,19:53,宜昌东,当天19:53,19:53,广州,11:43
3141/3144,普快,宜昌东,14:30,宜昌东,当天14:30,14:30,广州,07:16
3142/3143,普快,广州,19:37,宜昌东,第2日12:50,12:50,宜昌东,12:50
3675/3678,普快,重庆,05:02,宜昌东,当天19:55,20:13,东莞东,15:08
3735/3738,普快,成都,05:19,宜昌东,当天20:14,20:32,深圳西,19:00
3736/3737,普快,深圳西,22:45,宜昌东,第2日19:12,19:32,巴中,07:22
4811,普快,宜昌东,09:56,宜昌东,当天09:56,09:56,恩施,15:05
4812,普快,恩施,15:16,宜昌东,当天18:30,18:30,宜昌东,18:30
D2201,动车组,郑州,08:04,宜昌东,当天12:55,12:59,成都东,19:40
D2202,动车组,成都东,07:05,宜昌东,当天13:50,13:56,郑州,19:56
D2205/D2208,动车组,成都,08:15,宜昌东,当天14:50,14:55,上海虹桥,23:15
D2206/D2207,动车组,上海虹桥,06:38,宜昌东,当天14:33,14:44,成都,22:01
D2212/D2213,动车组,上海虹桥,07:30,宜昌东,当天15:37,15:44,重庆北,20:07
D2215/D2218,动车组,重庆北,08:39,宜昌东,当天12:53,12:57,上海虹桥,21:20
D2216/D2217,动车组,上海虹桥,08:39,宜昌东,当天16:38,16:43,重庆北,21:16
D2221/D2224,动车组,成都东,07:36,宜昌东,当天14:17,14:23,杭州东,22:14
D2222/D2223,动车组,杭州东,07:34,宜昌东,当天15:20,15:24,成都东,22:10
D2225/D2228,动车组,重庆北,08:59,宜昌东,当天13:15,13:21,福州,22:33
D2241/D2244,动车组,成都东,06:44,宜昌东,当天13:36,13:45,福州,23:08
D2245/D2248,动车组,重庆北,08:50,宜昌东,当天13:05,13:10,杭州东,20:45
D2246/D2247,动车组,杭州东,09:35,宜昌东,当天17:15,17:20,重庆北,21:59
D2251,动车组,汉口,07:51,宜昌东,当天09:54,10:07,重庆北,14:44
D2252,动车组,重庆北,15:26,宜昌东,当天19:48,19:54,汉口,21:56
D2253/D2256,动车组,成都东,08:30,宜昌东,当天15:22,15:33,南京南,21:13
D2254/D2255,动车组,宜兴,07:20,宜昌东,当天13:50,13:58,成都东,20:54
D2259,动车组,汉口,10:43,宜昌东,当天12:43,12:47,成都东,19:32
D2260,动车组,成都东,10:20,宜昌东,当天16:49,17:00,汉口,19:04
D2261/D2264,动车组,成都东,09:05,宜昌东,当天15:33,15:38,杭州东,22:56
D2262/D2263,动车组,杭州东,08:41,宜昌东,当天16:21,16:24,成都东,23:30
D2265,动车组,汉口,14:10,宜昌东,当天16:29,16:35,重庆北,21:00
D2266,动车组,重庆北,07:09,宜昌东,当天11:24,11:28,汉口,13:30
D2267/D2270,动车组,重庆北,07:33,宜昌东,当天11:48,11:55,南通,20:36
D2268/D2269,动车组,南通,08:48,宜昌东,当天16:47,16:50,重庆北,21:25
D2271,动车组,南京南,11:39,宜昌东,当天17:34,17:38,重庆北,22:19
D2272,动车组,重庆北,08:29,宜昌东,当天12:45,12:51,南京南,19:06
D2275/D2278,动车组,重庆北,13:23,宜昌东,当天17:53,18:00,武汉,20:33
D2276/D2277,动车组,武汉,08:11,宜昌东,当天10:37,10:42,重庆北,15:21
D2373,动车组,南京南,06:58,宜昌东,当天12:14,12:19,成都东,19:17
D2374,动车组,成都东,09:29,宜昌东,当天16:08,16:17,南京南,22:11
D2375/D2378,动车组,重庆北,06:00,宜昌东,当天10:04,10:10,厦门,21:00
D3005/D3008,动车组,宜昌东,06:40,宜昌东,当天06:40,06:40,上海虹桥,15:15
D3006/D3007,动车组,上海虹桥,13:53,宜昌东,当天21:22,21:22,宜昌东,21:22
D3071/D3074,动车组,宜昌东,13:32,宜昌东,当天13:32,13:32,上海虹桥,21:25
D3072/D3073,动车组,上海虹桥,06:50,宜昌东,当天14:57,14:57,宜昌东,14:57
D3077,动车组,南京南,07:38,宜昌东,当天13:03,13:03,宜昌东,13:03
D3078,动车组,宜昌东,15:17,宜昌东,当天15:17,15:17,南京南,21:02
D3081,动车组,南京南,15:12,宜昌东,当天20:41,20:41,宜昌东,20:41
D3082,动车组,宜昌东,08:30,宜昌东,当天08:30,08:30,南京南,14:32
D3255/D3258,动车组,宜昌东,08:56,宜昌东,当天08:56,08:56,南昌西,14:46
D3256/D3257,动车组,南昌西,15:13,宜昌东,当天20:12,20:12,宜昌东,20:12
D351/D354,动车组,成都东,08:12,宜昌东,当天14:43,14:47,上海虹桥,22:56
D352/D353,动车组,上海虹桥,06:04,宜昌东,当天13:21,13:34,成都东,20:27
D362/D363,动车组,武汉,12:08,宜昌东,当天14:22,14:31,成都东,21:34
D364,动车组,成都东,08:40,宜昌东,当天14:59,15:03,武汉,17:22
D365/D368,动车组,成都东,10:55,宜昌东,当天17:31,17:37,武汉,20:05
D4055,动车组,汉口,17:32,宜昌东,当天19:19,19:23,重庆北,23:44
D4244,动车组,成都东,06:50,宜昌东,当天13:35,13:45,武汉,16:29
D5701/D5704,动车组,宜昌东,09:56,宜昌东,当天09:56,09:56,武昌,12:00
D5702/D5703,动车组,武昌,10:22,宜昌东,当天12:32,12:36,利川,15:07
D5711/D5714,动车组,宜昌东,07:42,宜昌东,当天07:42,07:42,武昌,10:00
D5712/D5713,动车组,武昌,07:30,宜昌东,当天09:36,09:36,宜昌东,09:36
D5715/D5718,动车组,宜昌东,13:43,宜昌东,当天13:43,13:43,武昌,15:57
D5716/D5717,动车组,武昌,12:30,宜昌东,当天14:41,14:41,宜昌东,14:41
D5721/D5724,动车组,利川,15:40,宜昌东,当天18:11,18:15,武昌,21:00
D5722/D5723,动车组,武昌,16:25,宜昌东,当天18:39,18:39,宜昌东,18:39
D5725/D5728,动车组,宜昌东,18:10,宜昌东,当天18:10,18:10,武昌,20:17
D5726/D5727,动车组,武昌,20:41,宜昌东,当天22:51,22:51,宜昌东,22:51
D5732/D5733,动车组,武昌,17:40,宜昌东,当天19:50,19:50,宜昌东,19:50
D5734,动车组,宜昌东,15:12,宜昌东,当天15:12,15:12,武昌,17:20
D5801,动车组,汉口,17:05,宜昌东,当天19:05,19:05,宜昌东,19:05
D5802,动车组,宜昌东,19:30,宜昌东,当天19:30,19:30,汉口,21:33
D5803,动车组,汉口,20:06,宜昌东,当天21:53,21:53,宜昌东,21:53
D5804,动车组,宜昌东,17:50,宜昌东,当天17:50,17:50,汉口,20:09
D5815,动车组,汉口,06:35,宜昌东,当天08:28,08:28,宜昌东,08:28
D5816,动车组,宜昌东,08:55,宜昌东,当天08:55,08:55,汉口,10:58
D5817,动车组,汉口,07:00,宜昌东,当天08:53,08:53,宜昌东,08:53
D5819,动车组,汉口,07:58,宜昌东,当天10:01,10:01,宜昌东,10:01
D5820,动车组,宜昌东,16:08,宜昌东,当天16:08,16:08,汉口,18:22
D5821,动车组,汉口,19:07,宜昌东,当天21:00,21:00,宜昌东,21:00
D5822,动车组,宜昌东,21:29,宜昌东,当天21:29,21:29,汉口,23:31
D5823,动车组,汉口,19:13,宜昌东,当天21:13,21:13,宜昌东,21:13
D5826,动车组,宜昌东,18:47,宜昌东,当天18:47,18:47,汉口,20:45
D5837,动车组,汉口,19:30,宜昌东,当天21:42,21:42,宜昌东,21:42
D5838,动车组,宜昌东,19:30,宜昌东,当天19:30,19:30,汉口,21:40
D5841,动车组,汉口,07:21,宜昌东,当天09:10,09:10,宜昌东,09:10
D5842,动车组,宜昌东,19:00,宜昌东,当天19:00,19:00,汉口,20:56
D5843,动车组,汉口,16:20,宜昌东,当天18:27,18:27,宜昌东,18:27
D5844,动车组,武汉,15:58,宜昌东,当天18:21,18:21,宜昌东,18:21
D5845,动车组,汉口,16:26,宜昌东,当天18:21,18:21,宜昌东,18:21
D5846,动车组,宜昌东,10:11,宜昌东,当天10:11,10:11,汉口,12:05
D5847,动车组,汉口,10:17,宜昌东,当天12:04,12:04,宜昌东,12:04
D5848,动车组,宜昌东,20:12,宜昌东,当天20:12,20:12,汉口,22:03
