车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K111,快速,上海南,15:05,松江,当天15:23,15:26,贵阳,18:26
K112,快速,贵阳,09:34,松江,第2日12:15,12:18,上海南,12:47
K1125/K1128,快速,襄阳,13:10,松江,第2日09:08,09:11,上海南,09:41
K1126/K1127,快速,上海南,14:59,松江,当天15:17,15:20,襄阳,11:56
K1182/K1183,快速,义乌,17:09,松江,当天20:49,20:52,烟台,18:32
K1185/K1188,快速,上海南,08:48,松江,当天09:06,09:09,九江,21:50
K12/K13,快速,武昌,16:20,松江,第2日06:56,07:05,上海南,07:46
K122/K123,快速,上海南,13:40,松江,当天13:59,14:02,十堰,11:30
K1250/K1251,快速,上海南,11:13,松江,当天11:37,11:47,重庆,23:49
K1370/K1371,快速,苏州,09:08,松江,当天12:07,12:10,九江,23:45
K149,快速,上海南,08:36,松江,当天08:55,08:58,湛江,14:28
K1509/K1512,快速,义乌,11:03,松江,当天14:47,14:50,聊城,08:07
K181,快速,上海南,18:26,松江,当天18:45,18:48,韶关东,12:45
K182,快速,韶关东,13:53,松江,第2日07:11,07:14,上海南,07:44
K252/K253,快速,上海南,15:37,松江,当天15:55,15:58,宜昌东,15:21
K271,快速,上海南,17:01,松江,当天17:26,17:35,井冈山,06:10
K272,快速,井冈山,18:13,松江,第2日07:19,07:22,上海南,07:46
K287,快速,上海南,20:24,松江,当天20:45,20:48,南昌,06:24
K288,快速,南昌,20:56,松江,第2日05:53,05:56,上海南,06:30
K469,快速,苏州,15:22,松江,当天17:39,17:42,赣州,07:25
K48/K49,快速,杭州,13:48,松江,当天15:40,15:43,齐齐哈尔,08:10
K496,快速,六盘水,10:47,松江,第2日16:21,16:24,上海南,16:56
K511,快速,上海南,19:21,松江,当天19:39,19:42,海口,06:30
K525,快速,南京,13:17,松江,当天18:39,18:42,福州,09:08
K5652,快速,杭州,17:53,松江,当天21:10,21:16,上海南,21:40
K5656,快速,杭州,17:53,松江,当天20:02,20:06,上海南,20:30
K575,快速,上海南,14:18,松江,当天14:36,14:39,永州,09:05
K576,快速,永州,15:36,松江,第2日10:30,10:33,上海南,11:18
K5781,快速,上海南,14:18,松江,当天14:36,14:39,义乌,17:55
K71/K74,快速,上海南,14:34,松江,当天14:52,14:55,重庆北,19:54
K72/K73,快速,重庆北,07:27,松江,第2日11:37,11:40,上海南,12:15
K739,快速,上海南,19:36,松江,当天19:54,19:57,昆明,08:18
K740,快速,昆明,23:35,松江,第3日13:46,13:50,上海南,14:33
K751/K754,快速,上海南,10:42,松江,当天11:00,11:10,平顶山,12:20
K759,快速,上海南,12:01,松江,当天12:19,12:22,衡阳,05:00
K76/K77,快速,宁波,15:43,松江,当天20:08,20:11,长春,09:39
K79,快速,上海南,18:26,松江,当天18:45,18:48,昆明,06:07
K833,快速,上海南,07:31,松江,当天07:53,07:56,贵阳,10:07
K8371,快速,徐州,18:42,松江,第2日06:00,06:04,江山,14:33
K8402/K8403,快速,温州,11:20,松江,当天20:18,20:21,阜阳,06:47
T25,空调特快,上海南,17:49,松江,当天18:06,18:09,南宁,18:03
