车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1228/1229,普快,上海,20:22,平原,第2日10:28,10:43,阜新南,23:26
K1285/K1288,快速,银川,18:28,平原,第2日09:26,09:29,青岛,16:33
K1332/K1333,快速,上海,18:17,平原,第2日09:45,09:47,银川,23:58
K1805/K1808,快速,银川,17:18,平原,第2日09:35,09:38,杭州,06:29
K285,快速,北京,16:35,平原,当天22:14,22:16,烟台,06:52
K286,快速,烟台,22:35,平原,第2日07:53,08:05,北京,13:26
K294/K295,快速,济南,19:25,平原,当天20:39,20:42,哈尔滨东,17:29
K346/K347,快速,沈阳北,19:36,平原,第2日09:14,09:17,温州,11:40
K4052,快速,日照,12:30,平原,当天21:45,21:48,北京,04:05
K4576/K4577,快速,菏泽,14:15,平原,当天21:14,21:18,哈尔滨西,23:49
K4690,快速,齐齐哈尔,09:50,平原,第2日10:43,10:48,青岛北,19:55
K48/K49,快速,杭州,13:48,平原,第2日09:22,09:24,齐齐哈尔,08:10
K4984/K4985,快速,南通,06:00,平原,当天18:17,18:39,长春,12:54
K955/K958,快速,白城,12:52,平原,第2日08:59,09:01,青岛北,16:19
