车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3055/3058,普快,上海南,00:50,萍乡,当天13:32,13:40,重庆北,12:35
3056/3057,普快,广元,05:00,萍乡,第2日08:44,08:54,上海南,23:39
3315/3318,普快,苏州,00:26,萍乡,当天15:04,15:13,怀化,04:30
3881,普快,岳阳,23:08,萍乡,第2日02:44,02:53,上海南,19:00
3971/3974,普快,萍乡,10:40,萍乡,当天10:40,10:40,广州东,04:30
K1076/K1077,快速,重庆北,23:53,萍乡,第2日18:20,18:26,宁波,06:52
K1191,快速,南京,19:50,萍乡,第2日09:06,09:10,南宁,23:40
K1192,快速,南宁,15:08,萍乡,第2日05:02,05:08,南京,18:29
K1236,快速,昆明,12:49,萍乡,第2日11:44,11:50,九江,17:02
K1249/K1252,快速,重庆,16:00,萍乡,第2日17:35,17:40,上海南,08:19
K1373/K1376,快速,上海南,16:49,萍乡,第2日04:59,05:03,怀化,17:10
K149,快速,上海南,08:36,萍乡,当天20:59,21:03,湛江,14:28
K150,快速,湛江,22:45,萍乡,第2日17:00,17:06,上海南,06:12
K1523,快速,九江,13:06,萍乡,当天18:26,18:30,南宁,11:04
K1524,快速,南宁,14:30,萍乡,第2日05:17,05:23,九江,10:16
K155,快速,南京,16:23,萍乡,第2日07:58,08:02,昆明,07:04
K1555/K1558,快速,南宁,21:40,萍乡,第2日12:12,12:20,上海,06:13
K156,快速,昆明,19:18,萍乡,第2日18:10,18:16,南京,09:48
K1561/K1564,快速,济南,21:31,萍乡,第2日17:58,18:04,南宁,13:46
K1562/K1563,快速,南宁,22:10,萍乡,第2日17:17,17:23,济南,15:00
K221/K224,快速,泰州,15:07,萍乡,第2日08:57,09:02,广州,19:26
K222/K223,快速,广州,08:52,萍乡,当天18:02,18:09,泰州,12:12
K301/K304,快速,连云港东,11:41,萍乡,第2日05:14,05:18,广州,15:13
K302,快速,广州,21:06,萍乡,第2日05:43,05:49,徐州,21:10
K321,快速,合肥,20:42,萍乡,第2日06:55,07:00,昆明,05:25
K322,快速,昆明,11:02,萍乡,第2日11:05,11:11,合肥,21:40
K325/K328,快速,温州,17:15,萍乡,第2日05:54,06:04,广州,16:30
K326/K327,快速,广州,10:17,萍乡,当天19:21,19:26,温州,10:00
K333/K336,快速,厦门,18:40,萍乡,第2日09:36,09:40,重庆北,05:30
