车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1227/1230,普快,阜新南,16:45,滕州,第2日08:34,08:38,上海,18:15
1228/1229,普快,上海,20:22,滕州,第2日06:09,06:12,阜新南,23:26
1462,普快,上海,12:18,滕州,当天22:49,22:51,北京,10:46
1563/1566,普快,郑州,21:30,滕州,第2日03:52,03:54,青岛北,11:42
4310,普快,通辽,12:16,滕州,第2日08:34,08:38,上海,18:15
5035/5038,普快,青岛,19:29,滕州,第2日06:38,06:40,枣庄西,07:02
5036/5037,普快,枣庄西,20:57,滕州,当天21:19,21:22,烟台,07:53
K1025/K1028,快速,兰州,23:56,滕州,第3日00:32,00:36,青岛,07:48
K1182/K1183,快速,义乌,17:09,滕州,第2日07:59,08:01,烟台,18:32
K1331/K1334,快速,银川,12:15,滕州,第2日06:48,06:51,上海,16:16
K1332/K1333,快速,上海,18:17,滕州,第2日05:44,05:47,银川,23:58
K1511,快速,聊城,12:59,滕州,当天18:10,18:13,金华,09:20
K1561/K1564,快速,济南,21:31,滕州,第2日00:41,00:43,南宁,13:46
K1562/K1563,快速,南宁,22:10,滕州,第3日12:05,12:09,济南,15:00
K16,快速,重庆北,12:20,滕州,第2日12:35,12:37,济南,15:22
K171/K174,快速,日照,17:50,滕州,当天23:19,23:31,上海,11:31
K172/K173,快速,上海,13:09,滕州,第2日00:48,00:51,日照,06:07
K1805/K1808,快速,银川,17:18,滕州,第2日14:06,14:08,杭州,06:29
K187/K190,快速,沈阳北,12:20,滕州,第2日06:28,06:30,上海,16:04
K345/K348,快速,温州,18:20,滕州,第2日13:35,13:38,沈阳北,08:12
K346/K347,快速,沈阳北,19:36,滕州,第2日13:55,13:57,温州,11:40
K4606,快速,上海,16:25,滕州,第2日06:17,06:37,北京,15:49
K48/K49,快速,杭州,13:48,滕州,第2日04:43,04:46,齐齐哈尔,08:10
K516/K517,快速,上海,09:16,滕州,当天19:31,19:34,吉林,17:50
K5503,快速,济南,14:00,滕州,当天16:46,16:49,枣庄西,17:11
K5504,快速,枣庄西,17:58,滕州,当天18:20,18:23,济南,21:15
K662,快速,南通,12:45,滕州,当天22:39,22:41,石家庄,10:20
K68/K69,快速,福州,15:50,滕州,第2日12:42,12:45,青岛,20:52
K76/K77,快速,宁波,15:43,滕州,第2日07:00,07:03,长春,09:39
K761/K764,快速,烟台,22:56,滕州,第2日09:09,09:12,徐州,10:35
K762/K763,快速,徐州,19:59,滕州,当天21:41,21:51,烟台,07:40
K772,快速,南通,07:03,滕州,当天15:56,15:58,济南,19:10
T136,空调特快,宁波,17:52,滕州,第2日07:34,07:37,济南,10:14
Z105,直达特快,济南,22:02,滕州,第2日00:20,00:22,乌鲁木齐,11:32
Z168/Z169,直达特快,广州东,22:52,滕州,第2日21:32,21:35,青岛,05:22
