车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1801,普快,昌平北,14:10,太平川,第2日05:41,05:44,齐齐哈尔,13:34
1802,普快,齐齐哈尔,13:21,太平川,当天20:22,20:25,昌平北,11:40
1881,普快,北京北,13:47,太平川,第2日05:41,05:44,伊春,21:22
1882/1883,普快,伊春,06:10,太平川,当天20:22,20:25,北京北,12:28
2083,普快,大连,08:49,太平川,当天19:11,19:13,海拉尔,09:22
2261,普快,天津,14:23,太平川,第2日03:24,03:27,乌兰浩特,07:08
2262,普快,乌兰浩特,17:06,太平川,当天20:38,20:50,天津,13:10
2667,普快,沈阳,15:08,太平川,当天20:12,20:17,加格达奇,09:22
2685/2688,普快,满洲里,10:39,太平川,第2日03:10,03:12,丹东,13:48
K1259,快速,大连,22:07,太平川,第2日08:36,08:39,齐齐哈尔,13:54
K274/K275,快速,呼和浩特,21:51,太平川,第2日23:36,23:39,满洲里,14:00
K4410,快速,乌兰浩特,07:29,太平川,当天10:50,10:53,北京,00:35
K4688/K4689,快速,青岛北,20:47,太平川,第2日22:46,22:52,齐齐哈尔,04:58
K4690,快速,齐齐哈尔,09:50,太平川,当天15:59,16:02,青岛北,19:55
K48/K49,快速,杭州,13:48,太平川,第3日02:00,02:02,齐齐哈尔,08:10
K4997,快速,沈阳,16:11,太平川,当天21:12,21:14,海拉尔,09:35
K5001,快速,大连,06:30,太平川,当天18:11,18:14,白城,20:13
K5002,快速,白城,15:10,太平川,当天17:04,17:07,大连,04:47
K5039,快速,通辽,06:10,太平川,当天07:37,07:45,太阳升,10:48
K5040,快速,太阳升,13:03,太平川,当天16:20,16:22,通辽,17:50
K955/K958,快速,白城,12:52,太平川,当天14:49,14:51,青岛北,16:19
K956/K957,快速,青岛北,18:25,太平川,第2日19:38,19:41,白城,21:32
T40,空调特快,齐齐哈尔,17:45,太平川,当天22:48,22:50,北京,12:22
