车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5639,普快,玉屏,08:16,福泉,当天13:00,13:05,贵阳,15:47
5640,普快,贵阳,13:08,福泉,当天15:10,15:14,玉屏,20:17
K112,快速,贵阳,09:34,福泉,当天11:06,11:10,上海南,12:47
K1261,快速,襄阳,21:30,福泉,第2日17:02,17:08,昆明,04:25
K1262,快速,昆明,09:45,福泉,当天19:58,20:27,襄阳,14:29
K4178,快速,贵阳,12:00,福泉,当天13:32,13:38,上海南,19:35
K4620/K4621,快速,宜宾,03:07,福泉,当天17:17,17:22,杭州,21:46
K4669/K4672,快速,贵阳,15:37,福泉,当天17:51,17:59,上海南,00:12
K4766/K4767,快速,福州,22:20,福泉,第3日07:11,07:22,贵阳,09:33
K495,快速,上海南,19:03,福泉,第2日20:44,20:50,贵阳,22:37
K63/K66,快速,贵阳,13:00,福泉,当天14:32,14:36,广州,10:28
K64/K65,快速,广州,12:10,福泉,第2日07:32,07:40,贵阳,09:22
K845/K848,快速,宁波,11:12,福泉,第2日11:57,12:02,贵阳,13:52
K846/K847,快速,贵阳,22:20,福泉,第2日00:04,00:09,宁波,05:11
K941/K944,快速,温州,07:30,福泉,第2日07:56,08:09,贵阳,09:51
K9539,快速,凯里,15:22,福泉,当天16:10,16:16,六盘水,23:05
