车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3027,普快,郑州,14:13,鄯善,第3日08:10,08:16,乌鲁木齐南,13:15
3028/3029,普快,乌鲁木齐南,15:25,鄯善,当天20:30,20:36,郑州,20:50
3030/3031,普快,库尔勒,17:05,鄯善,第2日00:19,00:32,襄阳,09:56
3129,普快,郑州,05:20,鄯善,第3日02:10,02:16,阿克苏,16:36
3130,普快,阿克苏,09:24,鄯善,当天21:06,21:12,郑州,16:15
3155/3158,普快,奎屯,16:51,鄯善,第2日00:34,00:40,信阳,03:40
3188/3189,普快,上海,07:46,鄯善,第3日20:06,20:21,乌鲁木齐南,00:19
3206/3207,普快,合肥,08:40,鄯善,第3日19:50,19:56,库尔勒,05:11
3208,普快,库尔勒,16:37,鄯善,第2日02:21,02:27,合肥,14:03
3247,普快,郑州,16:00,鄯善,第3日10:11,10:17,乌鲁木齐南,13:27
3307,普快,济南,05:40,鄯善,第3日19:50,19:56,库尔勒,05:11
3308,普快,库尔勒,16:37,鄯善,第2日02:21,02:27,济南,14:18
3355/3358,普快,阿克苏,15:55,鄯善,第2日06:48,07:03,成都,09:13
3356,普快,成都,14:45,鄯善,第3日10:31,10:37,阿克苏,00:42
3398,普快,奎屯,20:11,鄯善,第2日08:27,08:33,成都,22:00
3669,普快,天水,23:30,鄯善,第3日01:17,01:30,乌鲁木齐南,04:51
3902/3903,普快,汉口,23:59,鄯善,第4日00:36,00:42,乌鲁木齐南,04:29
3927,普快,商丘,07:33,鄯善,第3日02:30,02:36,乌鲁木齐南,06:18
3928,普快,乌鲁木齐南,08:12,鄯善,当天13:24,13:42,郑州,12:10
7551,普快,哈密,09:29,鄯善,当天13:42,13:52,乌鲁木齐南,20:24
7552,普快,乌鲁木齐南,11:48,鄯善,当天16:49,16:55,哈密,21:21
K1351/K1354,快速,连云港东,16:03,鄯善,第3日11:29,11:35,乌鲁木齐,15:13
K1537/K1540,快速,南京,14:28,鄯善,第3日11:29,11:35,乌鲁木齐,15:13
K175,快速,商丘,17:20,鄯善,第3日08:41,08:47,乌鲁木齐,12:34
K2629,快速,西安,23:25,鄯善,第3日05:00,05:06,乌鲁木齐,08:50
K2630,快速,乌鲁木齐,20:53,鄯善,第2日00:58,01:04,西安,06:54
K4127,快速,天水,23:20,鄯善,第3日01:10,01:18,乌鲁木齐南,04:50
K4289,快速,兰州,19:55,鄯善,第2日16:23,16:29,乌鲁木齐南,19:50
K4290,快速,乌鲁木齐南,20:53,鄯善,第2日00:32,00:38,兰州,22:21
K4331/K4334,快速,乌鲁木齐南,21:57,鄯善,第2日01:26,01:32,重庆北,00:10
K4332/K4333,快速,重庆北,16:45,鄯善,第3日13:51,14:01,乌鲁木齐南,19:17
K4345/K4348,快速,成都,19:55,鄯善,第3日17:36,17:43,乌鲁木齐南,21:27
K4346/K4347,快速,乌鲁木齐南,12:18,鄯善,当天16:06,16:12,成都,18:55
K4349/K4352,快速,奎屯,10:29,鄯善,当天18:51,19:01,成都,19:25
K4350/K4351,快速,成都,03:55,鄯善,第3日01:47,01:53,奎屯,09:23
K4530,快速,乌鲁木齐,20:53,鄯善,第2日00:58,01:04,西安,06:51
K4665/K4668,快速,乌鲁木齐南,14:43,鄯善,当天17:53,17:59,上海,01:31
K4666/K4667,快速,上海,14:43,鄯善,第4日01:02,01:11,乌鲁木齐南,04:51
K9741,快速,柳园,21:31,鄯善,第2日06:01,06:07,乌鲁木齐,09:52
K9742,快速,乌鲁木齐,18:50,鄯善,当天22:23,22:30,柳园,06:44
T191/T194,空调特快,乌鲁木齐,17:34,鄯善,当天20:55,21:01,汉口,11:25
T192/T193,空调特快,汉口,16:56,鄯善,第3日05:11,05:17,乌鲁木齐,08:39
T295,空调特快,兰州,17:47,鄯善,第2日10:10,10:16,乌鲁木齐,13:33
T296,空调特快,乌鲁木齐,14:34,鄯善,当天17:52,18:00,兰州,10:22
