车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1455/1458,普快,通辽,17:25,怀柔北,第2日04:55,05:15,呼和浩特,18:29
1801,普快,昌平北,14:10,怀柔北,当天15:04,15:34,齐齐哈尔,13:34
1802,普快,齐齐哈尔,13:21,怀柔北,第2日10:35,10:46,昌平北,11:40
1881,普快,北京北,13:47,怀柔北,当天15:32,15:40,伊春,21:22
1882/1883,普快,伊春,06:10,怀柔北,第2日10:33,10:39,北京北,12:28
2621,普快,昌平北,10:00,怀柔北,当天11:37,12:01,赤峰,19:14
2622,普快,赤峰,20:22,怀柔北,第2日03:41,03:49,昌平北,04:45
6461,普快,北京,11:41,怀柔北,当天13:30,13:30,怀柔北,13:30
6462,普快,怀柔北,14:17,怀柔北,当天14:17,14:17,北京,15:55
K1015,快速,昌平北,18:59,怀柔北,当天19:52,20:00,通辽,07:43
K1016,快速,通辽,21:03,怀柔北,第2日08:59,09:06,昌平北,10:57
K274/K275,快速,呼和浩特,21:51,怀柔北,第2日09:40,09:50,满洲里,14:00
K4241/K4244,快速,赤峰,12:00,怀柔北,当天22:22,22:33,呼和浩特东,14:14
K7701,快速,北京,11:43,怀柔北,当天13:00,13:00,怀柔北,13:00
K7702,快速,怀柔北,14:38,怀柔北,当天14:38,14:38,北京,15:55
Y521,旅游列车,北京东,10:50,怀柔北,当天12:15,12:15,怀柔北,12:15
Y522,旅游列车,怀柔北,17:56,怀柔北,当天17:56,17:56,北京东,19:22
