车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D3005/D3008,动车组,宜昌东,06:40,安亭北,当天14:55,15:00,上海虹桥,15:15
G7033,高速动车,常州,07:00,安亭北,当天08:01,08:03,上海,08:22
G7034,高速动车,上海,07:05,安亭北,当天07:19,07:21,南京,09:17
G7042,高速动车,上海,10:05,安亭北,当天10:19,10:20,南京,12:06
G7056,高速动车,上海,17:26,安亭北,当天17:40,17:41,南京,19:25
G7059,高速动车,南京,15:05,安亭北,当天16:39,16:41,上海,16:59
G7061,高速动车,南京,15:48,安亭北,当天17:26,17:33,上海,17:46
G7205/G7213,高速动车,苏州,09:24,安亭北,当天09:49,09:50,上海,10:03
G7248/G7249,高速动车,上海,13:14,安亭北,当天13:32,13:33,合肥南,16:19
G7255/G7258,高速动车,合肥南,07:41,安亭北,当天10:43,10:44,上海,10:57
G9362/G9363,高速动车,合肥南,04:36,安亭北,当天08:01,08:02,上海,08:15
