车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
7509,普慢,干塘,15:13,长城,当天16:19,16:21,兰州,23:32
7510,普慢,兰州,07:46,长城,当天13:46,13:47,干塘,14:47
