车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K5272,快速,张家口南,18:00,三家店,当天20:46,20:53,北京,21:40
K617,快速,北京西,10:24,三家店,当天11:14,11:17,呼和浩特,19:08
Y505,旅游列车,北京,07:43,三家店,当天08:29,08:31,张家口南,11:25
Y525,旅游列车,北京,07:12,三家店,当天07:52,07:55,张家口南,10:40
