车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3030/3031,普快,库尔勒,17:05,清水,第2日13:27,13:29,襄阳,09:56
7507,普慢,武威南,10:20,清水,当天20:04,20:08,嘉峪关,22:35
K2629,快速,西安,23:25,清水,第2日16:18,16:21,乌鲁木齐,08:50
K4041,快速,北京,09:00,清水,第2日16:32,16:34,敦煌,21:20
K9661,快速,兰州,21:30,清水,第2日06:48,06:54,嘉峪关,08:10
K9662,快速,嘉峪关,20:55,清水,当天21:54,21:56,兰州,06:48
T191/T194,空调特快,乌鲁木齐,17:34,清水,第2日07:33,07:40,汉口,11:25
T192/T193,空调特快,汉口,16:56,清水,第2日19:36,19:40,乌鲁木齐,08:39
T295,空调特快,兰州,17:47,清水,第2日00:35,00:37,乌鲁木齐,13:33
T296,空调特快,乌鲁木齐,14:34,清水,第2日03:22,03:24,兰州,10:22
T6601,空调特快,兰州,21:55,清水,第2日05:16,05:18,嘉峪关,06:20
T6602,空调特快,嘉峪关,22:30,清水,当天23:25,23:27,兰州,07:11
T6605,空调特快,武威,16:04,清水,当天20:24,20:27,嘉峪关,21:30
T6606,空调特快,嘉峪关,07:01,清水,当天08:01,08:03,武威,12:09
