车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5633,普快,普雄,07:40,冕宁,当天10:36,10:45,攀枝花,16:44
5634,普快,攀枝花,08:22,冕宁,当天14:27,14:31,普雄,17:59
K9400,快速,攀枝花,15:55,冕宁,当天20:06,20:10,成都,08:07
K9407/K9410,快速,绵阳,21:19,冕宁,第2日10:19,10:25,攀枝花,14:48
K9408/K9409,快速,攀枝花,18:48,冕宁,当天23:30,23:37,成都,10:14
K9484,快速,攀枝花,09:34,冕宁,当天13:33,13:36,成都,23:57
T8869,空调特快,成都,08:11,冕宁,当天18:12,18:17,攀枝花,22:12
