车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D6409/D6412,动车组,福州,08:19,古田会址,当天11:39,11:41,长汀南,12:19
D6417/D6420,动车组,福州,18:29,古田会址,当天22:01,22:06,瑞金,23:08
D6576/D6577,动车组,赣州,08:09,古田会址,当天10:02,10:04,福州,13:19
D6581,动车组,赣州,07:28,古田会址,当天09:27,09:29,厦门,11:14
D6582,动车组,厦门,11:47,古田会址,当天13:36,13:38,赣州,15:25
D6583,动车组,赣州,12:09,古田会址,当天14:02,14:04,厦门,15:43
D6584,动车组,厦门,16:56,古田会址,当天18:39,18:41,赣州,20:34
D9181,动车组,赣州,14:20,古田会址,当天16:00,16:02,龙岩,16:18
D9182,动车组,龙岩,11:50,古田会址,当天12:06,12:08,赣州,13:50
D9186,动车组,龙岩,08:10,古田会址,当天08:26,08:28,赣州,10:10
D9621,动车组,福州南,10:12,古田会址,当天13:17,13:19,长汀南,13:56
D9622,动车组,长汀南,14:16,古田会址,当天14:52,14:54,福州南,18:05
D9623/D9626,动车组,长汀南,14:16,古田会址,当天14:52,14:54,福州南,18:05
D9624/D9625,动车组,福州南,10:12,古田会址,当天13:17,13:19,长汀南,13:56
D9861/D9864,动车组,福州南,11:08,古田会址,当天13:59,14:01,长汀南,14:38
D9953/D9954,动车组,福州南,12:29,古田会址,当天15:24,15:26,长汀南,16:02
D9961/D9964,动车组,福州南,08:22,古田会址,当天11:25,11:27,赣州,13:32
D9995/D9998,动车组,福州南,15:00,古田会址,当天17:56,17:58,冠豸山,18:15
