车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1148/1149,普快,宝鸡,16:00,潼关,当天20:21,20:23,连云港东,09:52
1151/1154,普快,杭州,12:38,潼关,第2日08:50,08:52,西安,10:42
4945,普快,潼关,18:30,潼关,当天18:30,18:30,西安,20:51
4946,普快,西安,15:12,潼关,当天17:42,17:42,潼关,17:42
K1347/K1350,快速,西安,14:37,潼关,当天16:24,16:28,深圳,20:02
K4116/K4117,快速,西安,14:52,潼关,当天16:41,16:44,日照,09:58
K4315,快速,呼和浩特东,19:59,潼关,第2日11:17,11:23,福州,16:18
K557/K560,快速,上海,14:49,潼关,第2日09:44,09:46,延安,15:13
K60/K61,快速,西安,14:16,潼关,当天16:15,16:17,南通,11:31
K646/K647,快速,西安,16:20,潼关,当天18:07,18:10,广州,20:50
K81/K84,快速,西安,10:04,潼关,当天11:56,11:59,广州,13:09
K8153,快速,潼关,16:07,潼关,当天16:07,16:07,宝鸡,20:45
K8154,快速,宝鸡,10:54,潼关,当天15:26,15:26,潼关,15:26
K8179,快速,潼关,18:22,潼关,当天18:22,18:22,西安,20:34
K818,快速,成都,19:30,潼关,第2日08:00,08:02,北京西,21:06
K8180,快速,西安,15:06,潼关,当天17:39,17:39,潼关,17:39
K8211,快速,潼关,09:22,潼关,当天09:22,09:22,宝鸡,14:51
K8237,快速,潼关,16:17,潼关,当天16:17,16:17,宝鸡,21:42
K8238,快速,宝鸡,10:56,潼关,当天15:32,15:32,潼关,15:32
