车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5001/5004,普快,济南东,07:35,济南东,当天07:35,07:35,陵城,13:45
5013/5016,普快,菏泽,06:12,济南东,当天10:22,10:50,青岛,17:57
5014/5015,普快,烟台,17:30,济南东,第2日00:06,00:12,菏泽,05:14
D6013,动车组,济南东,17:16,济南东,当天17:16,17:16,青岛,19:56
D6017,动车组,济南东,19:54,济南东,当天19:54,19:54,青岛,22:38
D6021,动车组,济南东,19:16,济南东,当天19:16,19:16,青岛北,21:48
D6022,动车组,青岛北,07:33,济南东,当天10:01,10:01,济南东,10:01
D6023,动车组,济南东,17:16,济南东,当天17:16,17:16,青岛,19:56
D6024,动车组,青岛北,13:27,济南东,当天15:56,15:56,济南东,15:56
D6025,动车组,济南东,15:34,济南东,当天15:34,15:34,青岛北,17:54
D6026,动车组,青岛,12:21,济南东,当天14:55,14:55,济南东,14:55
D6061,动车组,济南东,10:33,济南东,当天10:33,10:33,烟台,14:10
D6062,动车组,烟台,14:30,济南东,当天18:10,18:10,济南东,18:10
D6065,动车组,济南东,16:00,济南东,当天16:00,16:00,荣成,20:55
D6066,动车组,荣成,08:00,济南东,当天12:39,12:39,济南东,12:39
D9431,动车组,济南东,15:13,济南东,当天15:13,15:13,青岛北,17:35
D9432,动车组,青岛北,12:00,济南东,当天14:51,14:51,济南东,14:51
D9451,动车组,济南东,16:15,济南东,当天16:15,16:15,青岛北,18:58
D9452,动车组,青岛北,12:53,济南东,当天15:19,15:19,济南东,15:19
D9461,动车组,济南东,19:29,济南东,当天19:29,19:29,青岛北,21:45
K1053/K1056,快速,延吉,07:31,济南东,第2日09:49,10:10,青岛北,14:59
K1054/K1055,快速,青岛北,18:39,济南东,当天23:12,23:36,延吉,04:45
K1214/K1215,快速,石家庄,21:35,济南东,第2日04:28,04:42,青岛北,08:53
K1216,快速,青岛北,10:09,济南东,当天14:21,14:36,石家庄,21:13
K1285/K1288,快速,银川,18:28,济南东,第2日11:20,11:36,青岛,16:33
K1291/K1294,快速,烟台,17:38,济南东,第2日00:13,00:29,太原,09:50
K1292/K1293,快速,太原,17:25,济南东,第2日03:18,03:26,烟台,10:08
K285,快速,北京,16:35,济南东,第2日00:57,01:12,烟台,06:52
K286,快速,烟台,22:35,济南东,第2日06:26,06:44,北京,13:26
K411,快速,北京,23:47,济南东,第2日06:04,06:20,威海,14:42
K412,快速,威海,20:52,济南东,第2日05:42,05:55,北京,12:53
K4335/K4338,快速,呼和浩特东,12:57,济南东,第2日09:35,09:57,烟台,18:22
K4336/K4337,快速,烟台,10:30,济南东,当天18:07,18:19,呼和浩特东,11:16
K4688/K4689,快速,青岛北,20:47,济南东,第2日01:35,01:45,齐齐哈尔,04:58
K4690,快速,齐齐哈尔,09:50,济南东,第2日12:06,12:16,青岛北,19:55
K702/K703,快速,青岛北,18:32,济南东,当天23:06,23:17,齐齐哈尔,00:35
K875/K878,快速,烟台,18:09,济南东,第2日00:29,00:46,昆明,20:33
K881/K884,快速,太原,21:38,济南东,第2日04:53,05:07,青岛北,09:17
K882/K883,快速,青岛北,19:25,济南东,当天23:27,23:48,太原,06:18
K955/K958,快速,白城,12:52,济南东,第2日10:40,11:05,青岛北,16:19
K956/K957,快速,青岛北,18:25,济南东,当天22:32,22:40,白城,21:32
K969/K972,快速,通化,15:33,济南东,第2日11:32,11:58,青岛北,16:44
Z7,直达特快,北京,22:10,济南东,第2日03:01,03:08,青岛北,06:35
Z8,直达特快,青岛北,21:00,济南东,第2日00:36,00:54,北京,06:10
