车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2035/2038,普快,图们,19:56,延吉,当天20:45,20:57,香坊,08:30
2036/2037,普快,香坊,19:55,延吉,第2日06:34,06:50,图们,07:40
2167,普快,长春,18:41,延吉,第2日02:59,03:10,牡丹江,09:53
4289,普快,延吉,05:06,延吉,当天05:06,05:06,图们,05:56
4290,普快,图们,05:59,延吉,当天07:14,07:14,延吉,07:14
4343,普快,吉林,06:35,延吉,当天13:38,13:44,图们,14:35
4344,普快,图们,06:55,延吉,当天07:55,08:05,吉林,15:38
K1053/K1056,快速,延吉,07:31,延吉,当天07:31,07:31,青岛北,14:59
K1054/K1055,快速,青岛北,18:39,延吉,第3日04:45,04:45,延吉,04:45
K2035/K2038,快速,图们,20:43,延吉,当天21:32,21:43,香坊,06:53
K2036/K2037,快速,香坊,19:55,延吉,第2日05:43,05:55,图们,06:45
K216,快速,图们,11:22,延吉,当天12:11,12:22,北京,11:53
K5035/K5038,快速,图们,04:43,延吉,当天05:41,05:51,白河,10:13
K5036/K5037,快速,白河,16:35,延吉,当天20:55,21:05,图们,22:13
K5055/K5058,快速,图们,07:31,延吉,当天08:29,08:45,通化,21:38
K5056/K5057,快速,通化,05:55,延吉,当天16:47,17:02,图们,18:10
K5059,快速,沈阳,20:21,延吉,第2日08:55,09:05,图们,09:55
K5060,快速,图们,20:00,延吉,当天20:49,20:59,沈阳,10:26
K5071,快速,长春,17:37,延吉,第2日03:31,03:43,图们,04:33
K5072,快速,图们,08:43,延吉,当天09:32,09:42,长春,18:32
K7367,快速,长春,21:02,延吉,第2日05:46,05:57,图们,06:47
K7368,快速,图们,20:29,延吉,当天21:18,21:29,长春,05:45
K7369,快速,营口,12:32,延吉,第2日06:35,06:50,图们,07:40
K7370,快速,图们,17:00,延吉,当天17:49,17:57,营口,11:12
