车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5639,普快,玉屏,08:16,贵定,当天14:01,14:08,贵阳,15:47
5640,普快,贵阳,13:08,贵定,当天14:22,14:26,玉屏,20:17
K1261,快速,襄阳,21:30,贵定,第2日17:41,17:46,昆明,04:25
K1262,快速,昆明,09:45,贵定,当天19:19,19:25,襄阳,14:29
K432/K433,快速,北京西,08:42,贵定,第2日16:21,16:27,玉溪,06:56
K4669/K4672,快速,贵阳,15:37,贵定,当天16:37,17:06,上海南,00:12
K471,快速,北京西,08:42,贵定,第2日16:21,16:27,昆明,05:09
K4766/K4767,快速,福州,22:20,贵定,第3日07:57,08:22,贵阳,09:33
K485/K488,快速,成都东,14:00,贵定,第2日07:13,07:18,深圳,06:00
K486/K487,快速,深圳,15:37,贵定,第2日12:58,13:03,成都东,07:03
K845/K848,快速,宁波,11:12,贵定,第2日12:37,12:41,贵阳,13:52
K846/K847,快速,贵阳,22:20,贵定,当天23:25,23:29,宁波,05:11
K875/K878,快速,烟台,18:09,贵定,第3日09:43,09:55,昆明,20:33
K945/K948,快速,贵阳,20:56,贵定,当天21:56,22:01,厦门,07:30
K9539,快速,凯里,15:22,贵定,当天16:51,16:57,六盘水,23:05
