车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K5015/K5018,快速,沈阳,21:19,新邱,当天23:40,23:43,凌源,06:05
K5016/K5017,快速,凌源,08:08,新邱,当天15:11,15:14,沈阳,17:50
K5047/K5050,快速,阜新南,07:02,新邱,当天07:25,07:28,沈阳北,09:50
K7328/K7329,快速,沈阳,11:35,新邱,当天14:02,14:05,凌源,20:13
K7355,快速,阜新南,08:30,新邱,当天08:57,08:59,沈阳,11:28
K7356,快速,沈阳,18:55,新邱,当天21:16,21:19,阜新南,21:40
K7357,快速,阜新南,07:02,新邱,当天07:25,07:28,沈阳北,09:50
