车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3514,普快,龙南,10:41,东乡,当天19:07,19:11,鹰潭,19:38
K1185/K1188,快速,上海南,08:48,东乡,当天18:06,18:17,九江,21:50
K1186/K1187,快速,九江,16:50,东乡,当天20:38,20:41,上海南,07:06
K1370/K1371,快速,苏州,09:08,东乡,当天20:22,20:26,九江,23:45
K149,快速,上海南,08:36,东乡,当天17:21,17:24,湛江,14:28
K1670/K1671,快速,温州,17:50,东乡,第2日04:14,04:17,九江,07:18
K33/K36,快速,苏州,18:02,东乡,第2日10:07,10:10,深圳,22:33
K393/K396,快速,西安,23:58,东乡,第2日19:58,20:02,福州,07:10
K4039,快速,鹰潭,13:40,东乡,当天14:05,14:11,东莞东,02:56
K4282,快速,南昌,16:23,东乡,当天18:09,18:14,上海南,04:35
K4298,快速,赣州,09:45,东乡,当天16:23,16:27,杭州,23:35
K4382/K4383,快速,福州,18:20,东乡,第2日07:48,07:53,达州,15:28
K4701,快速,鹰潭,21:02,东乡,当天21:27,21:31,广州东,11:55
K475/K478,快速,福州,10:15,东乡,当天19:13,19:23,贵阳,13:19
K4977/K4980,快速,上海南,05:51,东乡,当天17:48,17:53,九江,21:31
K4978/K4979,快速,九江,14:45,东乡,当天18:35,18:39,上海南,04:55
K529/K532,快速,杭州,10:50,东乡,当天17:30,17:33,成都东,21:18
K539,快速,杭州,14:00,东乡,当天20:28,20:31,贵阳,15:49
K581/K584,快速,宁波,08:16,东乡,当天17:07,17:10,南宁,12:18
K5842,快速,南昌,19:22,东乡,当天20:50,20:53,玉山,23:20
K5844,快速,南昌,10:57,东乡,当天12:11,12:14,玉山,14:40
K5848,快速,南昌,09:40,东乡,当天11:09,11:12,玉山,13:46
K5849,快速,玉山,10:25,东乡,当天12:46,12:49,南昌,14:05
K5861,快速,玉山,16:00,东乡,当天18:45,18:55,南昌,20:20
K5872/K5873,快速,九江,12:54,东乡,当天16:22,16:25,景德镇,19:20
K5874,快速,南昌,17:05,东乡,当天18:19,18:23,玉山,20:53
K5875/K5878,快速,景德镇,14:30,东乡,当天17:52,17:56,九江,21:37
K5891,快速,鹰潭,10:19,东乡,当天10:44,10:49,萍乡,15:08
K5895,快速,玉山,13:30,东乡,当天15:51,15:54,南昌,17:10
K794/K795,快速,广州东,16:30,东乡,第2日05:11,05:14,鹰潭,05:41
K803/K806,快速,重庆北,08:07,东乡,第2日08:29,08:32,福州,20:10
K8713,快速,玉山,08:18,东乡,当天10:47,10:50,南昌,12:06
K8714,快速,南昌,16:23,东乡,当天17:38,17:41,玉山,20:10
K8715,快速,景德镇,07:38,东乡,当天11:22,11:25,南昌,12:41
K8716,快速,南昌,17:00,东乡,当天18:23,18:26,景德镇,22:02
K8721,快速,玉山,12:55,东乡,当天15:19,15:22,南昌,16:38
K8722,快速,南昌,07:27,东乡,当天08:50,09:02,玉山,11:28
K8729,快速,景德镇,14:05,东乡,当天17:01,17:04,南昌,18:25
K8730,快速,南昌,08:11,东乡,当天09:34,09:37,景德镇,12:47
K945/K948,快速,贵阳,20:56,东乡,第2日15:18,15:21,厦门,07:30
K946/K947,快速,厦门,20:15,东乡,第2日09:59,10:03,贵阳,05:13
T8004,空调特快,南昌,18:16,东乡,当天19:31,19:34,玉山,21:43
