车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3166/3167,普快,周口,19:30,周口,当天19:30,19:30,广州东,19:50
K1045/K1048,快速,上海,20:28,周口,第2日10:15,10:35,漯河,12:01
K1046/K1047,快速,漯河,14:40,周口,当天15:42,15:50,上海,05:15
K1211,快速,郑州,13:55,周口,当天16:52,16:52,周口,16:52
K1212,快速,周口,18:18,周口,当天18:18,18:18,新乡,22:59
K1377/K1380,快速,绍兴,21:03,周口,第2日12:27,12:42,洛阳,19:39
K1378/K1379,快速,洛阳,21:35,周口,第2日06:12,06:28,绍兴,20:03
K1505,快速,周口,09:27,周口,当天09:27,09:27,上海,22:35
K1506/K1507,快速,上海,23:47,周口,第2日12:55,12:55,周口,12:55
K401,快速,北京西,19:36,周口,第2日07:49,07:49,周口,07:49
K402,快速,周口,20:00,周口,当天20:00,20:00,北京西,07:46
K4060,快速,周口,18:18,周口,当天18:18,18:18,新乡,22:57
K917/K920,快速,汉口,18:37,周口,第2日00:33,00:39,天津,14:31
K918/K919,快速,天津,15:36,周口,第2日06:04,06:07,汉口,11:56
T317/T320,空调特快,汉口,19:10,周口,第2日00:33,00:39,天津,14:12
T318/T319,空调特快,天津,15:36,周口,第2日06:04,06:07,汉口,11:24
