车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2255/2258,普快,丹东,12:47,新立屯,当天18:54,19:00,北京,11:32
2256/2257,普快,北京,12:20,新立屯,第2日03:42,03:46,丹东,10:59
4310,普快,通辽,12:16,新立屯,当天14:49,14:54,上海,18:15
K4409,快速,北京,01:30,新立屯,当天10:08,10:13,通辽,13:10
K4410,快速,乌兰浩特,07:29,新立屯,当天15:07,15:09,北京,00:35
K4688/K4689,快速,青岛北,20:47,新立屯,第2日18:17,18:20,齐齐哈尔,04:58
K4690,快速,齐齐哈尔,09:50,新立屯,当天20:12,20:15,青岛北,19:55
K48/K49,快速,杭州,13:48,新立屯,第2日21:45,21:48,齐齐哈尔,08:10
K497,快速,北京,13:36,新立屯,当天22:56,22:58,加格达奇,15:19
K4987/K4990,快速,山海关,10:30,新立屯,当天15:07,15:09,包头,16:28
K4988/K4989,快速,包头,17:22,新立屯,第2日18:31,18:35,山海关,23:11
K5015/K5018,快速,沈阳,21:19,新立屯,当天22:51,22:56,凌源,06:05
K5016/K5017,快速,凌源,08:08,新立屯,当天15:51,15:56,沈阳,17:50
K5047/K5050,快速,阜新南,07:02,新立屯,当天08:05,08:08,沈阳北,09:50
K5048/K5049,快速,沈阳北,16:10,新立屯,当天17:38,17:40,阜新南,18:48
K7328/K7329,快速,沈阳,11:35,新立屯,当天13:15,13:20,凌源,20:13
K7355,快速,阜新南,08:30,新立屯,当天09:36,09:40,沈阳,11:28
K7356,快速,沈阳,18:55,新立屯,当天20:35,20:39,阜新南,21:40
K7357,快速,阜新南,07:02,新立屯,当天08:05,08:08,沈阳北,09:50
K7358,快速,沈阳北,16:10,新立屯,当天17:38,17:41,阜新南,18:37
K7562/K7563,快速,沈阳,10:09,新立屯,当天11:45,11:50,赤峰,21:35
