车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1228/1229,普快,上海,20:22,禹城,第2日10:00,10:04,阜新南,23:26
K102,快速,温州,12:00,禹城,第2日10:13,10:16,北京,15:43
K1053/K1056,快速,延吉,07:31,禹城,第2日08:57,08:59,青岛北,14:59
K1054/K1055,快速,青岛北,18:39,禹城,第2日00:19,00:21,延吉,04:45
K285,快速,北京,16:35,禹城,当天22:40,23:09,烟台,06:52
K286,快速,烟台,22:35,禹城,第2日07:27,07:29,北京,13:26
K294/K295,快速,济南,19:25,禹城,当天20:12,20:15,哈尔滨东,17:29
K345/K348,快速,温州,18:20,禹城,第2日17:22,17:25,沈阳北,08:12
K346/K347,快速,沈阳北,19:36,禹城,第2日09:41,09:44,温州,11:40
K372/K373,快速,上海,16:03,禹城,第2日06:13,06:16,太原,12:25
K4052,快速,日照,12:30,禹城,当天21:16,21:21,北京,04:05
K412,快速,威海,20:52,禹城,第2日06:43,06:49,北京,12:53
K4575/K4578,快速,哈尔滨西,01:25,禹城,当天21:59,22:01,济南,22:59
K4576/K4577,快速,菏泽,14:15,禹城,当天20:47,20:50,哈尔滨西,23:49
K48/K49,快速,杭州,13:48,禹城,第2日08:56,08:58,齐齐哈尔,08:10
K4984/K4985,快速,南通,06:00,禹城,当天17:48,17:53,长春,12:54
K515/K518,快速,吉林,09:50,禹城,第2日04:49,04:52,上海,17:32
K76/K77,快速,宁波,15:43,禹城,第2日10:54,10:59,长春,09:39
K969/K972,快速,通化,15:33,禹城,第2日10:32,10:36,青岛北,16:44
