车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2061,普快,大连,13:44,八面城,当天22:21,22:23,加格达奇,13:56
2083,普快,大连,08:49,八面城,当天16:54,16:56,海拉尔,09:22
4351/4354,普快,通辽,06:10,八面城,当天09:05,09:07,通化,17:59
4352/4353,普快,通化,06:27,八面城,当天13:44,13:46,通辽,16:35
4355/4358,普快,四平,06:12,八面城,当天06:33,06:35,通辽,09:13
4356/4357,普快,通辽,16:30,八面城,当天19:14,19:16,四平,19:45
K1259,快速,大连,22:07,八面城,第2日06:21,06:23,齐齐哈尔,13:54
K1382/K1383,快速,包头,12:02,八面城,第2日09:55,09:57,哈尔滨西,15:22
K5001,快速,大连,06:30,八面城,当天15:50,15:52,白城,20:13
K5002,快速,白城,15:10,八面城,当天19:30,19:33,大连,04:47
K7459/K7462,快速,大连,07:00,八面城,当天15:30,15:32,通辽,18:20
K7460/K7461,快速,通辽,08:45,八面城,当天11:34,11:37,大连,20:02
