车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2124/2125,普快,丹东,15:35,赵光,第2日08:27,08:35,齐齐哈尔,12:36
4031,普快,哈尔滨东,07:44,赵光,当天13:14,13:16,黑河,20:28
4032,普快,黑河,09:40,赵光,当天16:34,16:37,哈尔滨东,21:33
6209,普慢,哈尔滨,05:16,赵光,当天11:27,11:31,北安,11:58
K4081/K4084,快速,北京,01:43,赵光,第2日01:45,01:54,齐齐哈尔,05:50
K4996,快速,黑河,10:45,赵光,当天16:52,16:55,沈阳,09:24
K7221/K7224,快速,克山,14:15,赵光,当天16:02,16:04,哈尔滨东,21:10
K7222/K7223,快速,哈尔滨东,06:44,赵光,当天11:05,11:09,北安,11:34
K7292,快速,北安,12:40,赵光,当天13:05,13:06,哈尔滨,18:30
L7001/L7004/L7005,临客,富裕,05:45,赵光,当天09:52,09:58,抚远,05:33
L7002/L7003/L7006,临客,抚远,13:40,赵光,第2日10:07,10:29,富裕,16:35
