车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1228/1229,普快,上海,20:22,泊头,第2日12:35,12:48,阜新南,23:26
1462,普快,上海,12:18,泊头,第2日04:33,05:23,北京,10:46
4423/4426,普快,邯郸,09:40,泊头,当天17:14,17:16,秦皇岛,23:18
4424/4425,普快,秦皇岛,06:27,泊头,当天13:20,13:22,邯郸,21:20
4481,普快,天津,07:01,泊头,当天09:15,09:18,涉县,19:45
4482,普快,涉县,08:36,泊头,当天19:42,19:44,天津,22:28
K285,快速,北京,16:35,泊头,当天20:20,20:23,烟台,06:52
K286,快速,烟台,22:35,泊头,第2日09:34,09:36,北京,13:26
K345/K348,快速,温州,18:20,泊头,第2日19:09,19:13,沈阳北,08:12
K346/K347,快速,沈阳北,19:36,泊头,第2日07:51,07:53,温州,11:40
K4052,快速,日照,12:30,泊头,当天23:33,23:36,北京,04:05
K411,快速,北京,23:47,泊头,第2日03:36,03:38,威海,14:42
K412,快速,威海,20:52,泊头,第2日08:41,08:52,北京,12:53
K4575/K4578,快速,哈尔滨西,01:25,泊头,当天20:02,20:06,济南,22:59
K4576/K4577,快速,菏泽,14:15,泊头,当天22:50,22:52,哈尔滨西,23:49
K4606,快速,上海,16:25,泊头,第2日11:17,11:19,北京,15:49
K4690,快速,齐齐哈尔,09:50,泊头,第2日08:51,08:55,青岛北,19:55
K5231,快速,北京,10:44,泊头,当天14:47,14:54,德州,16:58
K5232,快速,德州,17:43,泊头,当天18:49,18:53,北京,00:08
K7709,快速,天津,06:28,泊头,当天08:31,08:33,石家庄北,12:54
K7710,快速,石家庄北,13:41,泊头,当天17:58,18:01,天津,20:41
K7765/K7768,快速,承德,06:25,泊头,当天14:17,14:19,石家庄北,18:32
K7766/K7767,快速,石家庄北,07:25,泊头,当天11:06,11:09,承德,19:13
K865/K868,快速,唐山,19:46,泊头,当天23:59,00:17,临汾,11:51
K956/K957,快速,青岛北,18:25,泊头,第2日00:56,00:58,白城,21:32
K969/K972,快速,通化,15:33,泊头,第2日08:38,08:40,青岛北,16:44
