车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
4001,普快,哈尔滨,05:48,安达,当天07:38,07:50,齐齐哈尔,10:38
4002,普快,齐齐哈尔,11:08,安达,当天13:05,13:08,哈尔滨,15:59
4075,普快,哈尔滨东,09:58,安达,当天11:49,11:55,加格达奇,23:51
4076,普快,加格达奇,08:36,安达,当天20:43,20:46,哈尔滨东,23:05
6213,普慢,滨江,16:29,安达,当天19:29,19:31,大庆西,20:17
6214,普慢,大庆西,05:25,安达,当天06:08,06:12,滨江,09:51
6601/6604,普慢,哈尔滨,04:20,安达,当天07:24,07:28,大庆西,09:05
6602/6603,普慢,大庆西,17:43,安达,当天18:55,18:57,哈尔滨东,21:57
D4616,动车组,齐齐哈尔南,16:38,安达,当天17:31,17:33,沈阳,21:50
D4617,动车组,北京,03:01,安达,当天11:58,12:00,齐齐哈尔南,13:00
D4618,动车组,齐齐哈尔南,16:20,安达,当天17:19,17:21,北京,02:41
D6903,动车组,哈尔滨,06:40,安达,当天07:32,07:34,齐齐哈尔,08:48
D6906,动车组,齐齐哈尔,09:15,安达,当天10:08,10:09,哈尔滨西,11:05
D6909,动车组,哈尔滨西,09:16,安达,当天10:10,10:11,齐齐哈尔,11:04
D6911,动车组,哈尔滨西,09:49,安达,当天10:47,10:48,齐齐哈尔,11:46
D6914,动车组,齐齐哈尔,12:06,安达,当天12:59,13:00,哈尔滨,13:45
D6915,动车组,哈尔滨西,10:42,安达,当天11:40,11:42,齐齐哈尔,12:41
D6919,动车组,哈尔滨西,11:50,安达,当天12:48,12:49,齐齐哈尔,13:43
D6920,动车组,齐齐哈尔,15:01,安达,当天15:59,16:00,哈尔滨,16:40
D6925,动车组,哈尔滨,14:04,安达,当天14:54,14:55,齐齐哈尔,15:48
D6926,动车组,齐齐哈尔,18:32,安达,当天19:24,19:25,哈尔滨,20:10
D6931,动车组,哈尔滨,16:56,安达,当天17:36,17:37,齐齐哈尔,18:30
D6935,动车组,哈尔滨,20:40,安达,当天21:32,21:34,齐齐哈尔,22:39
D7901,动车组,哈尔滨西,05:17,安达,当天06:09,06:10,齐齐哈尔南,07:03
D7902,动车组,齐齐哈尔南,05:32,安达,当天06:20,06:21,哈尔滨,07:12
D7904,动车组,齐齐哈尔南,06:08,安达,当天07:01,07:02,哈尔滨,07:53
D7905,动车组,哈尔滨,08:43,安达,当天09:23,09:24,齐齐哈尔南,10:17
D7906,动车组,齐齐哈尔南,07:37,安达,当天08:31,08:33,哈尔滨西,09:25
D7909,动车组,哈尔滨西,15:52,安达,当天16:52,16:53,齐齐哈尔南,17:48
D7910,动车组,齐齐哈尔南,11:00,安达,当天11:59,12:00,哈尔滨,12:40
