车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K1136/K1137,快速,青岛,17:40,井冈山,第2日18:45,18:52,南宁,10:45
K161,快速,徐州,19:33,井冈山,第2日12:45,12:52,南宁,05:20
K2367/K2370,快速,长沙,07:28,井冈山,当天13:29,13:29,井冈山,13:29
K2368/K2369,快速,井冈山,14:28,井冈山,当天14:28,14:28,长沙,20:30
K2386/K2387,快速,南宁,22:40,井冈山,第2日13:45,13:55,长春,05:04
K271,快速,上海南,17:01,井冈山,第2日06:10,06:10,井冈山,06:10
K272,快速,井冈山,18:13,井冈山,当天18:13,18:13,上海南,07:46
K4354/K4355,快速,井冈山,19:28,井冈山,当天19:28,19:28,深圳东,09:36
K441,快速,南昌,15:01,井冈山,当天19:07,19:15,广州东,05:24
K6253,快速,南昌,13:45,井冈山,当天17:49,17:49,井冈山,17:49
K8703,快速,南昌,12:52,井冈山,当天16:33,16:33,井冈山,16:33
K8704,快速,井冈山,08:33,井冈山,当天08:33,08:33,南昌,12:30
T25,空调特快,上海南,17:49,井冈山,第2日05:27,05:38,南宁,18:03
T381,空调特快,上海南,16:55,井冈山,第2日05:05,05:13,昆明,08:09
T382,空调特快,昆明,21:15,井冈山,第2日23:29,23:35,上海南,11:34
Z133,直达特快,北京西,19:15,井冈山,第2日10:44,10:44,井冈山,10:44
Z134,直达特快,井冈山,16:35,井冈山,当天16:35,16:35,北京西,08:03
Z383/Z386,直达特快,三亚,06:30,井冈山,第2日07:20,07:26,长春,11:43
