车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3669,普快,天水,23:30,武山,第2日00:47,00:55,乌鲁木齐南,04:51
7503,普慢,张家川,13:54,武山,当天17:17,17:18,陇西,18:16
7504,普慢,陇西,06:28,武山,当天07:10,07:12,张家川,11:05
K1025/K1028,快速,兰州,23:56,武山,第2日02:56,03:10,青岛,07:48
K305/K308,快速,温州,18:50,武山,第3日04:58,05:01,兰州,08:08
K376/K377,快速,上海,08:57,武山,第2日10:36,10:39,西宁,16:51
K4127,快速,天水,23:20,武山,第2日00:41,00:46,乌鲁木齐南,04:50
K4246/K4247,快速,昆山,19:55,武山,第3日06:20,06:23,兰州,09:45
K4331/K4334,快速,乌鲁木齐南,21:57,武山,第3日04:14,04:19,重庆北,00:10
K4630,快速,兰州,14:42,武山,当天17:29,17:32,北京西,17:11
K630,快速,兰州,14:42,武山,当天17:29,17:32,北京西,17:11
K855/K858,快速,兰州,12:36,武山,当天15:32,15:35,成都,10:16
K9659,快速,天水,14:50,武山,当天16:02,16:04,兰州西,20:24
K9660,快速,兰州西,08:29,武山,当天12:13,12:15,天水,14:03
T6603,空调特快,天水,16:50,武山,当天17:58,18:00,兰州,21:03
T6604,空调特快,兰州,10:12,武山,当天12:53,12:57,天水,14:40
