车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2686/2687,普快,丹东,16:20,碾子山,第2日09:52,09:54,满洲里,19:46
K5101,快速,齐齐哈尔,04:30,碾子山,当天06:10,06:10,碾子山,06:10
K5102,快速,碾子山,16:26,碾子山,当天16:26,16:26,齐齐哈尔,18:03
K5103,快速,齐齐哈尔,05:38,碾子山,当天07:15,07:15,碾子山,07:15
K5104,快速,碾子山,07:36,碾子山,当天07:36,07:36,齐齐哈尔,09:19
K5105,快速,齐齐哈尔,13:12,碾子山,当天15:26,15:26,碾子山,15:26
K5106,快速,碾子山,15:44,碾子山,当天15:44,15:44,齐齐哈尔,17:22
K5107,快速,齐齐哈尔,12:00,碾子山,当天13:43,13:43,碾子山,13:43
K5108,快速,碾子山,14:03,碾子山,当天14:03,14:03,齐齐哈尔,16:34
K5162/K5163,快速,扎兰屯,05:52,碾子山,当天06:40,06:51,依安,10:27
K5181,快速,齐齐哈尔,05:53,碾子山,当天07:44,07:46,扎兰屯,08:43
K5182,快速,扎兰屯,16:55,碾子山,当天17:51,17:53,齐齐哈尔,20:02
K7140,快速,海拉尔,12:40,碾子山,当天18:38,18:41,齐齐哈尔,20:57
K7245,快速,齐齐哈尔,05:38,碾子山,当天07:51,07:51,碾子山,07:51
K7246,快速,碾子山,08:30,碾子山,当天08:30,08:30,齐齐哈尔,10:32
K7247,快速,齐齐哈尔,10:55,碾子山,当天12:52,12:52,碾子山,12:52
K7248,快速,碾子山,13:22,碾子山,当天13:22,13:22,齐齐哈尔,15:25
K7249,快速,齐齐哈尔,15:47,碾子山,当天18:00,18:03,扎兰屯,19:00
K7250,快速,碾子山,19:22,碾子山,当天19:22,19:22,齐齐哈尔,21:23
