车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2685/2688,普快,满洲里,10:39,满洲里,当天10:39,10:39,丹东,13:48
2686/2687,普快,丹东,16:20,满洲里,第2日19:46,19:46,满洲里,19:46
K19,快速,北京,23:00,满洲里,第3日04:17,04:17,满洲里,04:17
K20,快速,满洲里,23:59,满洲里,当天23:59,23:59,北京,05:46
K274/K275,快速,呼和浩特,21:51,满洲里,第3日14:00,14:00,满洲里,14:00
K4905/K4908,快速,锡林浩特,11:40,满洲里,第2日09:58,09:58,满洲里,09:58
K4906,快速,满洲里,17:08,满洲里,当天17:08,17:08,锡林浩特,16:59
K7091,快速,哈尔滨,20:28,满洲里,第2日10:10,10:10,满洲里,10:10
K7092,快速,满洲里,17:10,满洲里,当天17:10,17:10,哈尔滨,06:02
K7179,快速,海拉尔,15:47,满洲里,当天17:59,17:59,满洲里,17:59
K7180,快速,满洲里,07:10,满洲里,当天07:10,07:10,海拉尔,09:25
