车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K1205/K1208,快速,深圳东,15:22,师宗,第2日17:39,17:41,昆明,20:26
K363/K366,快速,昆明,08:00,师宗,当天10:34,10:37,广州,08:40
K364/K365,快速,广州,09:42,师宗,第2日07:52,07:54,昆明,11:04
K4626,快速,昆明,14:30,师宗,当天17:13,17:18,广州东,00:59
K4628,快速,茂名西,12:46,师宗,第2日11:33,11:35,昆明,15:02
K6145/K6148,快速,昆明,12:10,师宗,当天14:58,15:00,罗平,15:36
K6147,快速,威舍,15:00,师宗,当天17:12,17:15,昆明,19:45
K981/K984,快速,昆明,10:55,师宗,当天13:33,13:40,湛江,05:50
K985,快速,南宁,21:10,师宗,第2日08:25,08:28,昆明,12:37
K986,快速,昆明,16:22,师宗,当天19:23,19:27,南宁,07:20
T381,空调特快,上海南,16:55,师宗,第3日05:22,05:24,昆明,08:09
T382,空调特快,昆明,21:15,师宗,当天23:54,23:57,上海南,11:34
