车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K114,快速,昆明,09:00,元谋,当天12:06,12:10,成都,04:05
K145,快速,成都,14:28,元谋,第2日05:51,06:05,昆明,09:28
