车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3400,普快,十堰,23:56,武当山,第2日00:18,00:38,北京,00:30
3801/3804,普快,安康,23:58,武当山,第2日04:04,04:20,上海,02:08
K122/K123,快速,上海南,13:40,武当山,第2日11:09,11:12,十堰,11:30
K278/K279,快速,北京西,09:52,武当山,第2日05:11,05:17,十堰,05:36
K280,快速,十堰,11:20,武当山,当天11:38,11:41,北京西,08:51
K282/K283,快速,上海,20:46,武当山,第2日18:56,18:58,成都,11:18
K351/K354,快速,上海南,15:58,武当山,第2日15:09,15:34,成都,04:50
K4293,快速,北京西,01:06,武当山,当天21:04,21:36,成都,13:11
K4507,快速,北京西,13:10,武当山,第2日05:43,05:45,重庆,15:14
K4535,快速,汉口,00:40,武当山,当天07:10,07:15,重庆,20:05
K4804/K4805,快速,福州,16:37,武当山,第2日18:28,18:31,重庆北,05:35
K4806,快速,广元,03:10,武当山,当天18:08,18:11,福州,20:05
K590,快速,重庆,21:58,武当山,第2日10:08,10:10,北京西,05:18
K803/K806,快速,重庆北,08:07,武当山,当天18:40,18:55,福州,20:10
K8065/K8068,快速,十堰,07:30,武当山,当天07:48,07:53,武昌,15:01
K8078,快速,十堰,12:00,武当山,当天12:18,12:29,汉口,18:27
K8082,快速,武昌,23:55,武当山,第2日06:31,06:53,十堰,07:12
K8084/K8085,快速,汉口,14:46,武当山,当天20:53,20:56,十堰,21:15
K8127/K8130,快速,武昌,23:21,武当山,第2日06:10,06:45,十堰,07:13
K8128/K8129,快速,十堰,08:35,武当山,当天08:53,08:56,武昌,16:33
K910,快速,重庆北,10:54,武当山,当天20:30,20:34,郑州,07:45
T236/T237,空调特快,南通,18:02,武当山,第2日10:39,11:00,重庆北,20:50
