车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2124/2125,普快,丹东,15:35,丹东,当天15:35,15:35,齐齐哈尔,12:36
2255/2258,普快,丹东,12:47,丹东,当天12:47,12:47,北京,11:32
2256/2257,普快,北京,12:20,丹东,第2日10:59,10:59,丹东,10:59
2685/2688,普快,满洲里,10:39,丹东,第2日13:48,13:48,丹东,13:48
2686/2687,普快,丹东,16:20,丹东,当天16:20,16:20,满洲里,19:46
4223,普快,沈阳,06:22,丹东,当天11:28,11:28,丹东,11:28
4224,普快,丹东,13:20,丹东,当天13:20,13:20,沈阳,18:42
4317/4320,普快,丹东,14:25,丹东,当天14:25,14:25,通化,21:05
4318/4319,普快,通化,06:38,丹东,当天13:15,13:15,丹东,13:15
D7601,动车组,沈阳,05:28,丹东,当天06:43,06:43,丹东,06:43
D7602,动车组,丹东,06:12,丹东,当天06:12,06:12,沈阳北,07:47
D7603,动车组,沈阳,06:16,丹东,当天07:38,07:38,丹东,07:38
D7604,动车组,丹东,06:34,丹东,当天06:34,06:34,沈阳,08:16
D7605,动车组,沈阳,07:00,丹东,当天08:34,08:34,丹东,08:34
D7606,动车组,丹东,08:00,丹东,当天08:00,08:00,沈阳,09:11
D7607,动车组,沈阳,07:26,丹东,当天09:04,09:04,丹东,09:04
D7608,动车组,丹东,09:05,丹东,当天09:05,09:05,沈阳,10:34
D7609,动车组,沈阳北,08:30,丹东,当天09:56,09:56,丹东,09:56
D7610,动车组,丹东,09:23,丹东,当天09:23,09:23,沈阳北,10:56
D7611,动车组,沈阳,08:50,丹东,当天10:12,10:12,丹东,10:12
D7612,动车组,丹东,10:17,丹东,当天10:17,10:17,沈阳,11:46
D7613,动车组,沈阳,09:17,丹东,当天10:51,10:51,丹东,10:51
D7614,动车组,丹东,10:46,丹东,当天10:46,10:46,沈阳,12:21
D7615,动车组,沈阳,09:42,丹东,当天11:22,11:22,丹东,11:22
D7616,动车组,丹东,11:45,丹东,当天11:45,11:45,沈阳,13:14
D7617,动车组,沈阳,10:55,丹东,当天12:29,12:29,丹东,12:29
D7618,动车组,丹东,13:00,丹东,当天13:00,13:00,沈阳,14:17
D7619,动车组,沈阳北,11:28,丹东,当天13:06,13:06,丹东,13:06
D7620,动车组,丹东,13:30,丹东,当天13:30,13:30,沈阳,15:06
D7621,动车组,沈阳,12:10,丹东,当天13:38,13:38,丹东,13:38
D7622,动车组,丹东,14:06,丹东,当天14:06,14:06,沈阳,15:41
D7623,动车组,沈阳,13:00,丹东,当天14:22,14:22,丹东,14:22
D7624,动车组,丹东,14:45,丹东,当天14:45,14:45,沈阳北,16:10
D7625,动车组,沈阳,13:40,丹东,当天15:08,15:08,丹东,15:08
D7626,动车组,丹东,15:32,丹东,当天15:32,15:32,沈阳,17:07
D7627,动车组,沈阳,14:50,丹东,当天16:18,16:18,丹东,16:18
D7628,动车组,丹东,16:38,丹东,当天16:38,16:38,沈阳,18:13
D7629,动车组,沈阳,15:32,丹东,当天17:06,17:06,丹东,17:06
D7630,动车组,丹东,17:33,丹东,当天17:33,17:33,沈阳,19:03
D7631,动车组,沈阳,16:13,丹东,当天17:41,17:41,丹东,17:41
D7632,动车组,丹东,18:03,丹东,当天18:03,18:03,沈阳,19:33
D7633,动车组,沈阳北,16:30,丹东,当天18:02,18:02,丹东,18:02
D7634,动车组,丹东,18:28,丹东,当天18:28,18:28,沈阳,19:55
D7635,动车组,沈阳,17:30,丹东,当天18:52,18:52,丹东,18:52
D7636,动车组,丹东,19:10,丹东,当天19:10,19:10,沈阳,20:28
D7638,动车组,丹东,20:00,丹东,当天20:00,20:00,沈阳,21:17
D7639,动车组,沈阳,20:15,丹东,当天21:37,21:37,丹东,21:37
D7640,动车组,丹东,21:00,丹东,当天21:00,21:00,沈阳,22:24
D7641,动车组,沈阳,20:46,丹东,当天22:02,22:02,丹东,22:02
D7647,动车组,沈阳,05:16,丹东,当天06:27,06:27,丹东,06:27
D7648,动车组,丹东,20:23,丹东,当天20:23,20:23,沈阳,21:40
D7651,动车组,沈阳,07:49,丹东,当天09:17,09:17,丹东,09:17
D7652,动车组,丹东,08:48,丹东,当天08:48,08:48,沈阳,10:21
D7653,动车组,沈阳,15:10,丹东,当天16:32,16:32,丹东,16:32
D7654,动车组,丹东,11:27,丹东,当天11:27,11:27,沈阳,12:57
D7655,动车组,沈阳,13:23,丹东,当天14:51,14:51,丹东,14:51
D7656,动车组,丹东,15:12,丹东,当天15:12,15:12,沈阳,16:35
D7657,动车组,沈阳,17:05,丹东,当天18:40,18:40,丹东,18:40
D7658,动车组,丹东,19:00,丹东,当天19:00,19:00,沈阳,20:29
D7659,动车组,沈阳,07:50,丹东,当天09:24,09:24,丹东,09:24
D7660,动车组,丹东,09:50,丹东,当天09:50,09:50,沈阳,11:13
D7661,动车组,沈阳,06:53,丹东,当天08:09,08:09,丹东,08:09
D7662,动车组,丹东,08:27,丹东,当天08:27,08:27,沈阳,09:51
D7663,动车组,沈阳,10:15,丹东,当天11:38,11:38,丹东,11:38
D7664,动车组,丹东,12:24,丹东,当天12:24,12:24,沈阳,14:05
D7665,动车组,沈阳,14:48,丹东,当天16:17,16:17,丹东,16:17
D7666,动车组,丹东,16:49,丹东,当天16:49,16:49,沈阳,18:12
D7667,动车组,沈阳,06:22,丹东,当天07:56,07:56,丹东,07:56
D7668,动车组,丹东,20:17,丹东,当天20:17,20:17,沈阳,21:41
D7675/D7678,动车组,延吉西,08:22,丹东,当天14:03,14:03,丹东,14:03
D7676/D7677,动车组,丹东,14:29,丹东,当天14:29,14:29,延吉西,20:00
D7701,动车组,大连北,07:54,丹东,当天10:36,10:36,丹东,10:36
D7702,动车组,丹东,09:54,丹东,当天09:54,09:54,大连,12:16
D7703,动车组,大连北,09:11,丹东,当天11:10,11:10,丹东,11:10
D7704,动车组,丹东,11:40,丹东,当天11:40,11:40,大连北,13:52
D7705,动车组,大连,12:55,丹东,当天15:05,15:05,丹东,15:05
D7706,动车组,丹东,15:23,丹东,当天15:23,15:23,大连,18:03
D7707,动车组,大连北,13:39,丹东,当天16:02,16:02,丹东,16:02
D7708,动车组,丹东,16:23,丹东,当天16:23,16:23,大连北,18:40
D7709,动车组,大连,18:23,丹东,当天20:41,20:41,丹东,20:41
D7710,动车组,丹东,17:20,丹东,当天17:20,17:20,大连北,19:38
D7711,动车组,大连,11:18,丹东,当天13:55,13:55,丹东,13:55
D7712,动车组,丹东,14:00,丹东,当天14:00,14:00,大连北,16:17
D7713,动车组,大连北,14:07,丹东,当天16:13,16:13,丹东,16:13
D7714,动车组,丹东,16:43,丹东,当天16:43,16:43,大连北,19:06
D7715,动车组,大连北,15:00,丹东,当天17:17,17:17,丹东,17:17
D7716,动车组,丹东,15:30,丹东,当天15:30,15:30,大连北,18:05
D7717,动车组,大连北,15:52,丹东,当天18:10,18:10,丹东,18:10
D7718,动车组,丹东,17:42,丹东,当天17:42,17:42,大连北,20:05
D7719,动车组,大连北,17:30,丹东,当天19:59,19:59,丹东,19:59
D7720,动车组,丹东,18:30,丹东,当天18:30,18:30,大连北,20:35
D7721,动车组,大连北,18:58,丹东,当天20:51,20:51,丹东,20:51
D7722,动车组,丹东,06:42,丹东,当天06:42,06:42,大连北,08:35
D7731/D7734,动车组,沈阳,09:06,丹东,当天10:28,10:48,大连北,13:12
D7732/D7733,动车组,大连北,14:35,丹东,当天16:52,17:14,沈阳,18:57
D7735/D7738,动车组,沈阳,06:00,丹东,当天07:22,07:42,大连北,10:12
D7736/D7737,动车组,大连北,10:33,丹东,当天12:38,12:58,沈阳,14:28
D7739/D7742,动车组,沈阳,06:54,丹东,当天08:22,08:42,大连北,11:18
